lon,lat,weapontype,attacktype,targettype
38.03,48.31,1137,683,2644
70.1,28.49,1137,683,3351
44.51,33.25,1137,683,3514
43.92,33.4,1137,683,2104
43.92,33.4,1137,683,2104
43.78,33.35,1137,683,2104
-5.91,54.6,1137,683,2644
63.09,33.7,1137,683,2104
69.92,33.34,1137,683,2763
68.71,35.94,1137,683,725
71.26,34.56,1137,486,3290
81.27,18.94,2077,398,2644
35.15,37.1,1198,486,2644
31.33,30.06,3514,1451,2763
71.56,34.24,1137,683,3514
93.91,24.66,3514,1451,2644
93.5,24.99,1198,1451,2644
75.51,23.84,1198,486,1327
136.38,-3.93,1198,1451,2104
71.38,34.0,1137,486,1713
26.9,3.27,1198,1451,2644
101.41,6.85,1198,486,1327
79.61,37.19,1137,683,2585
13.22,32.53,1198,486,2644
44.33,33.33,1137,683,2644
44.35,33.43,1198,486,2644
68.37,25.38,1137,683,3351
124.52,6.72,1137,683,2585
81.24,19.72,1137,398,2585
33.8,31.13,1137,683,2104
33.79,31.11,1137,683,2585
33.8,31.13,1137,683,3514
33.8,31.13,1137,683,3514
90.2,25.51,1137,683,725
45.38,13.13,3514,3514,2104
44.02,13.58,1137,683,2644
64.37,31.58,1137,683,2644
71.22,34.65,1137,683,2104
71.22,34.65,1137,683,2585
43.52,17.67,1137,683,2585
67.07,24.92,1198,398,2585
68.41,26.24,1137,683,3351
69.18,28.24,1137,683,3351
67.0,30.18,1198,398,2644
69.36,36.42,1198,486,1327
68.93,33.8,1137,398,1327
45.03,12.8,3514,3514,725
87.45,24.34,1198,1146,725
38.27,34.55,1198,1451,2104
-77.12,2.01,1137,683,2644
44.55,33.17,1137,683,2585
44.16,33.46,1137,683,2644
69.16,29.04,1137,683,3514
62.32,25.13,1137,486,1327
44.36,33.25,1137,683,2644
44.34,33.27,1137,683,2644
74.56,34.16,1198,398,2644
36.61,35.81,1137,398,2104
36.61,35.82,1137,398,2104
36.61,35.82,1137,398,2104
14.64,13.54,1137,398,2104
70.81,33.52,1137,486,3553
49.18,11.28,1198,486,1327
81.5,18.26,1137,683,3514
67.0,30.18,1137,683,2104
67.0,30.18,1137,683,2104
122.59,8.09,1198,1451,1327
63.01,31.66,3514,3514,2104
70.88,31.82,1137,398,2585
30.52,50.45,1137,683,725
-2.96,18.87,1137,683,1326
30.52,50.47,1137,683,2644
-73.84,0.87,1137,683,3514
44.21,15.36,1198,1451,1327
39.19,-6.16,1137,683,2644
101.39,6.83,1198,398,2104
-71.43,7.03,3514,1146,725
70.09,33.47,1198,1451,2585
120.94,14.67,1137,683,2585
63.77,35.17,3514,3514,2585
-76.23,3.25,1137,683,2104
101.15,6.8,1198,398,2644
28.4,4.58,3514,3514,2104
63.01,31.66,1198,398,2585
71.36,35.04,1198,1451,1089
89.96,25.5,3514,1451,725
2.75,42.49,1482,1146,1327
50.07,26.44,1137,683,2763
66.85,29.8,1198,1427,3351
70.03,33.13,1198,398,2104
74.33,31.5,1137,683,725
44.39,33.28,1137,683,725
44.42,33.31,1137,683,725
44.49,33.32,1137,683,2644
44.4,33.3,1137,683,2644
44.27,33.26,1137,683,2644
44.18,33.91,1137,683,2644
63.01,26.16,1137,683,2104
64.81,27.72,1198,398,725
121.0,6.05,1137,683,2763
121.0,6.05,1137,683,2585
94.11,25.63,1198,398,2104
81.66,18.39,1137,683,2585
74.88,33.68,1198,398,2585
44.17,13.84,3514,1451,1327
12.42,10.49,1137,683,2644
7.69,11.65,1198,398,2644
67.2,24.9,1198,398,3553
72.46,34.17,1198,398,2644
122.79,13.82,1198,398,2104
123.06,13.69,1198,398,2104
69.24,34.64,1198,486,2644
68.42,33.55,1137,683,2585
38.02,48.55,1137,683,2644
39.01,48.96,1137,683,2104
73.08,31.42,1198,1146,2763
37.67,48.1,1137,683,2104
37.87,47.45,1137,683,2644
37.7,47.42,1137,683,2104
38.02,48.55,1137,683,2104
37.67,48.06,1137,683,2104
20.07,32.1,1137,683,2644
22.64,32.76,3514,3514,2104
101.73,6.3,1137,683,2104
87.14,24.35,1137,683,3351
64.53,35.85,3514,3514,2644
63.37,34.71,1198,486,1327
64.59,35.35,1137,683,2585
64.84,36.07,3514,1451,2644
66.05,35.67,3514,486,1327
62.71,34.24,3514,3514,2585
14.02,31.76,3514,1451,1327
94.03,25.27,3514,1451,3553
42.24,3.5,1137,683,2104
124.12,12.92,1198,398,2104
78.69,28.81,1137,683,2644
24.91,12.1,1198,1450,2447
44.21,15.36,1137,683,2763
68.74,36.17,1198,1451,2585
68.74,36.17,1198,1451,2585
68.74,36.17,1198,1451,2585
63.01,31.66,1198,398,2104
72.12,34.0,1137,683,2644
42.57,16.89,1137,683,2585
44.4,33.34,1137,683,2644
44.25,33.08,1137,683,2644
44.58,33.1,1137,683,3514
43.68,34.6,1137,683,3514
44.39,33.25,1137,683,2644
44.7,33.38,1137,683,2644
44.51,33.25,1137,683,2585
43.92,33.4,1137,683,2104
44.21,32.87,1137,683,3514
44.4,14.55,1137,683,3514
44.02,13.58,3514,1451,3553
13.16,11.83,1137,683,2763
13.17,11.83,1137,398,2644
74.28,34.4,1137,683,3269
65.11,35.16,1198,1451,1327
40.75,36.52,1137,398,2644
40.75,36.51,1137,398,2644
69.1,36.06,1137,683,2585
74.46,34.29,1137,683,2104
72.03,34.64,1137,683,3514
45.15,33.77,3514,1451,2644
40.28,33.04,3514,1451,2644
41.09,34.37,3514,1451,2644
41.99,34.37,3514,1451,2644
41.92,34.47,3514,1451,2644
-75.53,0.44,1137,683,3525
-75.53,0.44,1137,683,3525
-76.9,0.36,1137,683,3525
-75.53,0.44,1137,683,3525
80.74,18.6,1198,1146,3351
85.62,23.99,1482,1451,725
65.67,36.9,1198,398,2585
67.27,35.96,1198,1451,2585
69.88,34.28,3514,3514,2585
45.7,13.36,1137,683,3553
44.99,12.89,1137,683,3290
64.81,35.32,3514,3514,3290
74.74,32.9,1137,683,2104
64.47,32.4,1198,398,1089
94.36,25.09,2077,1451,2644
93.91,24.66,3514,1451,1327
93.52,24.48,3514,1146,1327
45.7,13.36,1137,683,3553
72.09,34.14,1198,1146,1327
72.09,34.14,1198,1146,1327
71.1,33.12,3514,1146,1327
71.16,33.32,1482,1146,1327
71.07,32.94,1482,1146,1327
38.29,34.56,1137,683,2104
40.75,36.51,1137,683,2104
40.75,36.51,1137,683,2104
22.41,32.79,1137,683,2644
22.41,32.79,1137,683,2104
-0.05,16.28,1137,683,1326
101.53,6.56,1198,398,2104
101.1,6.73,1137,683,2104
68.48,33.32,1137,683,2644
70.62,34.17,1137,683,3514
70.45,34.43,1137,683,2585
44.4,33.3,1137,683,2644
44.36,33.39,1137,683,2644
42.55,33.85,1137,683,2644
44.4,33.3,1137,683,1327
74.22,31.98,1198,486,1327
44.02,13.58,1137,683,2644
44.73,13.7,1137,683,2644
90.79,25.89,1137,398,3351
15.03,32.36,1137,683,3290
33.8,31.13,1137,683,3525
13.17,11.86,1137,683,2644
11.31,11.29,1137,398,2644
11.37,11.11,1198,1146,2644
73.86,34.4,1137,398,2104
68.95,33.97,1137,683,1089
37.15,36.2,1137,683,2644
37.14,36.2,1137,683,2644
70.38,32.22,1137,398,2644
71.45,33.59,1198,398,2644
71.98,34.02,1198,486,1327
64.83,32.07,1137,683,2644
37.5,47.94,1198,1451,2104
37.81,47.1,1137,683,2104
43.51,33.4,3514,3514,2104
67.04,31.58,1198,398,2104
67.04,31.57,1198,398,2104
67.04,31.57,1198,398,2104
67.04,31.57,1198,398,2104
65.37,36.06,1137,486,2585
68.42,33.55,1137,683,2585
93.17,25.75,1198,1451,725
-77.07,3.89,1137,683,3525
93.7,24.37,3514,1146,1327
45.03,12.8,1137,683,1326
29.31,-1.54,1198,1451,2644
101.1,6.73,1137,683,2585
101.1,6.73,1137,683,3514
29.06,40.19,1198,398,2644
122.17,6.48,1137,683,2104
44.51,33.25,1137,683,3351
43.78,33.35,1137,683,2585
44.51,33.26,1137,683,725
44.41,33.55,1137,683,2644
44.07,33.29,1137,683,3290
44.35,33.06,1137,683,2644
43.96,33.43,3514,3514,3290
43.47,33.68,1137,683,2585
33.62,30.61,1137,683,3514
70.11,32.82,1137,683,1327
69.94,32.45,1198,398,2644
17.46,28.97,3514,1451,725
38.52,48.7,1137,398,2104
37.81,47.1,1137,398,2644
35.38,33.54,1198,1146,1326
34.02,31.15,1137,683,2763
73.01,33.69,1198,486,2763
94.36,25.1,3514,1451,3553
74.81,34.08,1137,683,3269
70.15,32.97,1198,398,2104
93.94,24.83,1137,683,725
64.3,35.69,1198,398,2104
44.01,13.57,1137,683,725
44.01,13.57,1137,683,1327
37.21,36.57,3514,3514,2644
37.2,36.48,3514,3514,2644
37.05,36.59,3514,3514,2644
-72.89,8.3,3514,3514,2585
12.2,10.61,1137,683,3514
120.53,18.06,1198,486,1327
69.62,32.6,1137,683,2104
86.04,23.85,1137,683,2585
2.4,15.92,1198,1451,2644
71.58,34.01,1137,683,3514
37.75,47.13,1137,683,2644
44.44,33.34,1137,683,2585
43.49,34.93,1137,683,2104
44.39,33.22,1137,683,2644
44.58,33.1,1137,683,725
66.78,35.89,1198,398,2352
-78.77,1.81,1137,683,3525
-72.76,2.62,1137,683,1206
13.15,11.83,1137,683,2644
13.12,11.66,1137,683,2644
125.76,8.97,1198,486,1327
44.01,13.57,3514,1451,1713
68.62,36.9,3514,486,3290
66.18,36.9,1198,486,1327
70.58,37.12,3514,3514,2644
68.68,33.08,1198,398,2585
43.65,3.11,1198,486,2585
121.98,6.7,1198,486,1327
67.95,35.36,1198,398,2585
122.88,13.83,1198,398,2104
68.63,35.93,1137,1451,2585
68.61,35.92,1137,1451,2585
31.05,11.87,3514,3514,2104
29.24,-1.67,1198,398,98
71.06,33.53,1198,398,2644
90.56,25.33,1137,683,2585
91.01,23.49,1482,398,3351
70.89,31.83,1137,683,2644
68.95,33.97,1198,398,2585
44.28,33.34,1137,683,1327
44.43,33.41,1137,683,2644
44.6,33.19,1137,683,725
44.34,33.27,1137,683,2644
43.87,34.2,1137,683,3290
43.87,34.2,1137,683,3514
44.52,35.75,1137,683,2763
44.77,33.82,3514,3514,3351
38.8,48.87,1137,683,2644
31.18,30.01,1198,398,2585
34.11,31.21,1198,398,2104
70.6,32.99,1198,398,2104
37.5,47.94,1137,1451,2104
17.84,30.78,1198,398,2644
13.19,32.89,1198,1451,2644
20.23,30.75,1198,398,1327
68.85,27.71,3514,1451,1713
22.64,32.77,2077,1451,2104
-76.23,3.25,3514,3514,2585
37.51,48.0,1137,398,2104
37.44,47.96,1137,683,2644
13.15,11.83,1137,683,725
120.99,15.69,1198,486,1327
44.91,12.87,1137,683,2644
43.96,13.55,1137,683,2644
43.88,13.77,1198,486,2585
44.4,33.3,1137,683,2644
101.39,6.49,1198,398,2104
101.18,6.83,1137,683,2104
64.35,31.58,1198,398,2585
122.11,6.55,1198,398,2644
70.38,32.22,1137,683,725
69.01,34.01,1198,398,2585
68.95,33.97,1198,398,2585
69.02,34.02,1198,398,2585
85.96,20.2,1137,683,2104
68.93,33.8,1198,398,1327
68.89,33.69,1198,398,1327
61.88,32.16,1198,398,1326
69.89,32.32,1137,683,1327
24.67,14.2,1198,1451,2352
68.71,35.95,1137,683,2644
-97.51,25.87,1137,683,1327
65.71,31.62,1198,486,1327
-5.93,54.6,1482,1146,2644
40.75,36.51,1137,683,2585
45.58,13.99,3514,3514,3553
44.34,33.27,1137,683,2644
44.36,33.25,1137,683,2644
44.37,33.66,1137,683,2644
44.58,33.77,1137,683,2644
44.27,33.26,1137,683,2644
6.17,35.56,1137,486,2104
94.1,24.21,1137,683,2104
-77.2,1.89,1137,683,3525
-75.87,1.42,3514,3514,725
13.15,11.83,1137,683,2104
12.5,9.2,1137,683,2644
12.36,11.45,1137,683,2644
45.31,15.46,1137,683,2644
45.03,12.81,1137,683,2644
64.38,31.59,1137,683,2585
43.55,35.06,1137,683,2104
43.78,33.35,1137,683,2104
42.39,34.1,1137,683,3290
43.47,33.68,1137,683,2104
43.78,33.35,3514,3514,2104
30.48,46.59,1137,683,3351
13.02,29.3,3514,1451,2352
41.01,39.3,1198,398,2644
66.05,35.67,1198,398,2585
124.64,6.02,1137,683,3514
73.86,18.52,1137,683,2585
62.12,32.37,1198,1451,2763
81.93,19.2,1137,683,2585
81.93,19.2,3514,3514,2585
35.42,7.2,1198,398,2585
24.89,13.51,1198,1451,2447
24.67,14.2,1198,1427,1326
117.06,7.98,1137,486,1327
43.15,36.35,3514,486,1713
44.26,33.21,1137,683,2644
44.69,33.13,1137,683,2644
44.4,35.47,1137,683,2585
44.7,33.38,1137,683,2644
43.87,34.19,1137,683,2585
44.43,33.22,1198,398,2104
64.92,26.34,1137,683,2104
70.45,31.77,1137,486,2585
40.21,37.92,1137,683,2644
40.21,37.92,1137,683,2644
44.29,14.8,1137,683,3553
31.16,30.98,1137,683,2644
68.42,33.55,1137,683,2644
31.34,29.85,1137,486,2585
65.95,32.0,1137,683,2644
65.7,31.61,1137,683,2585
69.18,34.53,1137,683,2104
38.36,48.83,1137,683,725
42.57,16.89,1137,398,2104
44.23,17.57,1137,398,2104
122.11,6.67,1137,683,3514
123.74,13.14,1198,398,2644
38.28,37.76,1482,1146,725
45.07,33.7,1137,683,2104
44.32,33.35,1137,683,2644
44.43,33.41,1137,683,2644
43.58,33.38,1137,683,2104
-75.32,2.52,1137,683,1206
-75.68,6.91,1482,1146,3351
-77.23,2.33,1137,683,3351
-75.32,2.52,1137,683,1089
40.74,36.51,1137,683,2104
40.74,36.51,1137,683,3525
36.64,35.93,3514,1451,2104
36.5,35.81,3514,1451,2104
36.59,35.78,3514,1451,2104
36.48,35.81,3514,1451,2104
36.48,35.82,3514,1450,2104
36.54,35.77,3514,1451,2104
36.64,35.93,3514,1451,2104
67.01,30.2,1198,398,2585
72.67,32.08,1137,683,3514
68.43,28.28,1137,683,3351
67.0,30.19,1137,486,1327
68.54,28.52,1137,683,2644
40.05,1.75,1198,398,1327
123.66,12.34,1137,683,2104
121.88,6.55,1198,398,2104
13.56,12.92,1137,683,2644
13.42,11.65,1137,683,2644
13.15,11.83,1137,683,2644
121.0,6.05,1137,1451,2644
121.07,14.34,1198,486,1327
31.13,30.75,1137,683,3514
43.45,33.41,1137,683,2644
43.47,33.68,1137,683,2644
44.26,33.54,1137,683,2644
44.4,33.3,1137,683,2644
44.4,33.3,1137,683,3351
65.39,32.55,1137,683,2644
70.79,36.45,3514,1451,2104
69.01,34.02,1198,1451,725
38.37,48.63,1137,683,2644
69.23,34.58,1137,683,3514
68.42,33.55,1137,683,3514
64.61,31.29,1137,683,3514
62.45,31.03,1137,683,3514
70.24,34.56,1137,683,3514
42.75,18.3,1137,683,2104
65.51,26.96,1198,1451,2644
85.36,26.12,1198,1146,725
37.14,36.23,1137,683,2644
12.72,32.76,1198,1146,1713
69.29,35.8,1137,486,1327
40.21,37.92,1198,398,725
123.93,12.76,1198,398,2104
121.89,6.54,1137,683,1206
44.4,33.3,1137,683,1327
44.25,33.08,1137,683,2644
44.43,33.43,1137,683,2644
44.62,34.88,1137,683,2644
44.62,34.88,1137,683,2644
44.4,33.3,1198,398,725
70.62,34.17,1198,1451,2104
67.0,30.18,1198,398,2644
13.63,32.43,1198,1451,2585
13.64,32.43,1137,683,725
-72.74,8.64,1137,683,3525
44.77,1.72,1137,398,2104
42.22,3.33,1482,398,2644
95.54,26.99,1198,398,2104
121.03,15.49,1198,486,1327
81.66,18.39,3514,3514,2644
121.19,14.07,1198,486,1327
64.11,31.48,1198,398,2585
37.57,47.05,1137,683,2104
69.03,33.97,1198,1451,2352
66.2,33.43,1198,398,2585
66.28,33.34,1198,398,2585
66.21,33.43,1198,398,2585
66.28,33.34,1198,398,2585
66.23,33.4,1198,398,2585
66.28,33.34,1198,398,2585
66.22,33.41,1198,398,2585
69.15,36.22,1137,683,2644
70.91,34.99,1137,683,2644
69.96,33.94,1137,683,2585
64.96,31.61,1137,683,3514
65.65,31.67,1137,683,3514
126.0,7.29,1137,683,3514
45.14,33.94,3514,1146,3525
14.38,50.13,1482,1146,1327
122.51,11.15,1198,398,2104
24.9,13.51,1198,398,2447
36.72,34.73,1137,683,2644
36.72,34.73,1137,683,2644
37.06,35.01,1137,683,2644
62.52,32.61,1198,398,2585
62.74,32.69,3514,3514,2585
1.16,15.8,3514,1451,2644
66.22,33.44,1198,398,2585
66.22,33.43,1198,398,2585
66.22,33.43,1198,398,2585
66.22,33.43,1198,398,2585
66.22,33.43,1198,398,2585
-79.64,43.59,1482,1146,725
44.54,33.37,1137,683,2644
44.43,33.22,1137,683,2585
44.35,33.06,1137,683,3290
43.3,33.42,1137,486,1327
45.07,33.77,1198,398,725
70.62,34.17,1198,486,2644
70.43,33.15,1137,683,2104
15.08,32.37,1198,398,2104
123.33,7.85,1198,486,2104
122.79,11.51,1198,398,2644
13.15,10.77,1198,398,2644
69.26,34.94,1137,683,2104
43.52,17.67,1137,683,2104
34.11,31.21,1137,683,2104
34.24,31.28,1137,683,2104
34.11,31.21,1137,683,2104
37.51,48.01,1137,683,2104
72.74,31.43,1198,486,1327
-76.5,0.5,3514,1146,725
44.09,37.37,1137,683,2104
65.51,31.91,1198,398,2585
60.87,31.5,1198,398,2585
69.43,34.81,1198,398,2585
29.45,4.91,1198,398,2644
29.45,4.91,1198,398,2644
28.57,3.62,1198,1451,2644
33.8,31.13,1482,1146,2585
33.8,31.13,1137,683,2585
44.44,33.34,1137,683,725
44.58,33.1,1137,683,2644
44.29,33.3,1137,683,2644
44.65,33.71,1198,398,3290
67.05,24.87,1198,486,2585
67.52,32.9,1198,1451,2644
65.18,35.64,1137,486,2585
62.69,34.24,1198,398,2585
62.68,34.23,3514,3514,2585
34.15,31.08,1137,683,1326
-78.77,1.81,3514,1146,3525
-75.92,1.03,1137,683,2104
94.51,24.86,1198,398,2104
95.43,26.79,1137,683,3514
81.41,18.18,2077,1451,2644
13.42,11.65,1137,683,3514
13.56,12.92,1137,683,3514
68.87,36.72,1137,486,1327
68.22,28.54,3514,1146,2644
43.86,33.16,1137,683,1327
44.41,33.55,1137,683,2104
44.36,33.25,1137,683,2644
44.25,33.08,1137,683,2104
45.14,33.94,1137,683,3525
34.11,31.21,1137,683,3514
74.46,34.29,1198,398,1327
40.21,37.92,1198,486,2352
16.58,31.2,3514,3514,3525
36.4,32.7,1137,683,2104
67.02,34.39,773,3438,2644
67.02,34.39,773,3438,2644
71.56,34.22,1198,486,1327
25.14,11.28,2077,398,2644
70.58,37.12,1198,398,2585
68.88,36.51,1482,486,2585
62.91,34.89,3514,3514,2585
23.48,12.91,1198,1427,2644
63.77,34.03,3514,3514,2585
1.52,15.87,3514,3514,2644
44.28,33.37,1137,683,2585
44.51,33.25,1137,683,2644
32.66,25.72,1137,683,2763
31.24,30.04,1137,683,3514
34.24,31.28,1198,398,2104
-75.6,1.62,1137,683,3525
12.76,11.16,1198,398,2644
12.76,11.16,1198,398,2644
12.76,11.16,1198,398,2644
12.76,11.16,1198,398,2644
12.76,11.16,1198,398,2644
12.76,11.16,1198,398,2644
71.02,34.22,1198,486,1327
36.58,36.17,1198,398,2644
43.92,33.4,1137,683,2585
44.35,33.06,1137,683,2644
43.92,33.4,1137,683,2104
94.3,24.25,1137,683,2585
13.38,32.83,1198,1451,725
38.7,48.71,1137,398,2104
38.03,48.31,1137,683,2644
45.7,13.36,1137,683,3553
71.14,34.76,3514,3514,2104
67.35,32.11,1198,1451,2644
90.74,25.87,1198,1451,725
67.02,34.39,773,3438,2644
120.52,18.07,1198,1427,725
84.23,23.22,1198,398,2585
44.08,2.8,1198,398,2104
37.63,34.53,1137,683,3525
125.04,7.47,3514,3514,2104
35.3,32.46,1137,683,2585
81.78,17.01,1137,683,2644
62.4,34.93,3514,486,1327
74.84,33.72,1198,486,2644
-5.94,54.59,1198,398,2644
44.49,33.32,1137,683,1327
44.41,33.55,1137,683,3351
44.16,33.46,1137,683,2644
44.41,33.34,1137,683,725
44.42,33.37,1198,486,1327
44.35,33.33,1137,683,3514
44.4,33.3,1137,683,3514
44.44,31.83,1137,683,3514
44.54,33.37,1137,683,3514
44.32,33.3,1137,683,3514
71.58,34.01,1137,486,2585
31.24,30.04,1137,683,1327
67.01,30.2,1198,398,2585
64.05,31.47,1137,683,2644
-77.12,1.97,1137,683,3351
-76.61,5.37,1198,398,2585
-76.7,2.35,1198,398,2585
69.88,34.28,1198,398,2585
70.45,34.43,1137,683,1713
64.82,36.23,1137,486,1327
65.88,32.62,1198,486,2585
36.42,32.71,1137,683,2104
36.34,32.84,1137,683,2104
44.4,33.3,1137,683,2644
82.58,18.76,1482,1146,725
44.85,14.52,1137,683,3553
-6.08,10.32,1198,398,2585
65.7,31.61,1198,486,1327
68.87,32.91,1198,398,2585
-76.9,0.42,1137,683,2585
35.38,33.54,1137,683,3514
30.61,29.29,1198,398,2585
63.42,32.16,1198,398,1327
67.01,30.2,1137,486,2644
34.11,31.21,3514,3514,2585
122.54,11.0,1198,1427,725
124.42,6.51,1198,398,2644
94.46,25.7,3514,1451,2644
14.64,11.92,3514,1451,2644
44.35,33.06,1137,683,2644
44.34,33.27,1137,683,2644
44.46,33.39,1198,398,2644
-77.52,0.85,1137,683,2585
13.18,32.89,1198,1451,1326
69.23,33.6,1137,683,3514
68.49,34.09,1137,683,3514
81.66,18.39,1198,398,2585
81.18,18.34,1137,683,2585
74.39,34.37,1198,398,725
69.51,32.62,1198,398,2104
37.75,48.14,1137,683,2644
37.72,48.23,1137,683,3525
62.51,34.87,1198,398,2585
62.51,34.87,1198,398,2585
62.51,34.87,1198,398,2585
63.19,34.37,3514,3514,2585
62.51,34.87,1198,398,2585
38.03,48.31,1137,683,2104
90.41,25.51,3514,1451,725
90.05,25.3,3514,1451,1089
83.66,22.17,1482,1146,725
69.12,34.46,1137,683,2104
22.64,32.77,1198,398,2644
80.84,16.04,3514,3514,2644
44.23,17.57,1137,683,2763
42.57,16.89,1137,683,2763
80.81,18.8,1198,398,2585
64.27,31.67,1198,398,2585
65.75,31.13,1137,683,2585
125.09,7.16,1198,398,2104
44.43,33.3,1137,683,3290
44.7,33.38,1137,683,2644
43.52,34.83,1137,683,2104
44.36,33.37,1137,683,1327
43.58,33.38,1137,683,2104
67.19,24.9,1198,486,2585
67.01,30.2,1198,398,725
66.98,30.16,1198,398,725
62.33,25.17,1137,683,2104
39.64,-0.45,1198,398,725
39.64,-0.45,1137,683,2104
22.64,32.77,1137,683,2644
22.64,32.77,1137,683,3514
22.64,32.77,1137,683,3514
62.51,34.87,1198,398,1327
71.1,34.12,1137,683,2104
120.9,14.44,1198,486,1327
33.8,31.13,1137,683,2585
43.52,34.83,1137,683,2104
43.52,34.83,1137,683,2104
43.92,33.4,1137,683,2104
43.78,33.35,1137,683,3514
64.78,32.35,1198,398,2585
44.18,2.94,1198,398,2104
65.07,34.11,1137,683,2104
37.58,36.19,1137,683,2104
37.14,36.23,3514,3514,2104
37.12,36.23,3514,3514,2104
37.49,35.19,3514,3514,2104
37.5,47.94,1137,683,2104
37.5,47.94,1137,683,2104
34.11,31.21,1198,398,2104
125.42,6.09,1137,683,3514
68.54,33.47,1198,398,2585
81.93,19.2,1137,683,1327
39.84,38.57,1137,683,2644
65.86,35.99,1198,398,2644
124.88,11.77,1137,683,2585
23.73,37.98,3514,3514,3553
44.4,33.38,1137,683,2644
44.43,33.41,1137,683,2644
44.37,33.12,1137,683,2644
44.51,33.25,1137,683,2644
44.7,33.38,1137,683,2644
43.78,33.35,2077,1451,2644
41.09,34.37,3514,3514,2644
40.97,-1.72,1137,398,2104
41.19,-1.75,1198,1450,2644
69.1,29.14,1137,683,3525
125.53,7.35,1198,398,2104
122.7,11.24,1137,398,2585
125.0,8.0,1198,398,2104
11.77,12.15,1137,398,2644
13.18,32.89,3514,1451,1326
74.45,34.28,1198,398,2644
65.47,32.17,1137,683,2644
36.72,34.73,1137,683,2644
36.72,34.73,1137,683,2644
65.47,32.17,1137,683,2644
37.75,48.02,1137,683,1713
37.5,47.94,1137,683,2104
69.15,29.04,1137,683,2585
30.84,29.31,1198,486,2585
123.99,10.41,1137,683,2644
65.75,36.67,1198,398,2585
66.97,32.14,1137,683,2644
70.9,31.84,1137,683,3514
40.97,-1.72,1137,683,2104
44.25,33.08,1137,683,2585
44.3,33.27,1137,683,2644
41.07,-1.15,1198,398,2644
65.5,26.96,1198,398,2104
63.07,26.18,1137,683,3514
69.63,34.16,1198,398,2104
69.33,36.38,1137,486,1327
23.95,32.07,1137,683,2644
15.07,12.09,1137,683,2585
15.03,12.11,1137,683,2585
22.64,32.77,1137,683,725
22.64,32.77,1137,683,3514
11.08,11.71,1137,683,3290
11.23,11.78,1137,683,725
101.51,6.18,1198,486,2585
124.42,6.94,1198,398,2104
42.54,33.91,3514,3514,2644
43.78,33.35,1137,683,2104
43.81,34.93,1137,683,3525
43.73,34.58,1137,683,3525
43.49,34.93,3514,3514,2644
74.47,34.36,1198,398,2644
37.13,36.22,1137,683,2763
37.13,36.23,1137,683,2644
68.1,33.2,1198,398,2585
69.92,33.34,1137,683,2585
65.13,36.95,1137,683,2644
69.01,34.01,1198,398,2644
68.92,35.76,1198,398,2585
62.15,32.44,1137,398,2104
62.13,32.51,1137,398,2104
62.11,32.52,1137,398,2104
62.15,32.51,1137,398,2104
71.58,34.01,1137,683,3514
23.74,37.98,1482,1146,2644
37.14,36.22,1137,683,2644
37.15,36.22,1137,683,2644
37.15,36.21,1137,683,2644
37.08,36.17,1137,683,2644
37.12,36.19,1137,683,2644
37.14,36.2,1137,683,2644
37.12,36.22,1137,683,2644
137.12,-4.09,1482,1146,2763
125.97,9.22,1137,683,3514
121.97,6.7,1198,398,1327
94.36,25.09,1198,1451,3553
123.89,7.87,1137,398,2104
45.16,15.06,1198,398,2644
44.01,13.57,1137,683,2644
42.56,16.89,1137,683,2104
31.16,30.08,1137,683,3525
31.16,30.08,1137,683,3525
13.63,50.5,1482,1146,2585
37.8,48.01,1198,1451,2644
80.72,18.87,3514,1451,2585
15.09,32.38,1198,1451,2644
44.58,33.1,1137,683,1327
44.74,33.91,1137,683,1089
44.26,33.21,1137,683,2644
44.35,33.06,1137,683,2644
44.36,32.98,1198,398,3290
-73.29,8.44,1137,683,3525
-72.82,8.6,1137,683,3525
-73.96,3.4,1482,1146,3351
65.46,32.62,1137,683,2644
68.82,36.7,1198,398,2585
68.43,28.28,1137,683,3351
69.16,29.04,1137,683,2585
65.57,26.3,1198,398,2104
69.49,33.66,1137,683,2644
122.17,6.54,1137,683,2104
65.84,36.04,1137,486,1327
64.85,32.07,1198,398,2585
64.85,32.07,1198,398,2585
64.85,32.07,1198,398,2585
45.3,2.04,1137,683,2104
8.34,4.97,1198,398,2585
33.8,31.13,1137,683,2585
33.8,31.13,1482,1146,2585
33.8,31.13,1482,1146,2585
124.42,6.94,1198,398,2644
122.6,14.27,1198,398,2104
44.07,33.29,3514,3514,2104
29.38,-3.1,1137,683,3553
31.16,30.08,1137,683,3525
31.16,30.08,1137,683,3525
36.25,33.5,1137,683,2644
36.3,33.52,1137,683,2644
36.32,33.54,1137,683,2644
36.28,33.52,1137,683,2644
36.29,33.52,1137,683,2644
37.13,36.22,1137,683,2644
37.12,36.23,1137,683,2644
37.18,36.2,1137,683,2644
37.15,36.21,1137,683,3351
37.15,36.21,1137,683,3351
43.86,33.16,1137,683,2644
43.86,33.16,1137,683,2644
43.78,33.33,1137,683,2644
83.16,19.91,1198,1451,2763
75.1,33.79,1198,398,2585
44.21,15.35,3514,3514,2447
32.62,46.64,1137,486,1327
82.8,20.65,1482,1146,725
68.91,36.71,1198,486,2644
70.83,32.34,1137,683,3514
29.62,-0.74,1198,1451,2352
71.4,34.32,1137,683,2644
22.68,13.18,3514,3514,2104
70.66,32.93,1198,398,2585
