category,countrycode,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,year
3669,87,8,55,0,62,0,2313,1988
3669,87,9,63,0,10,0,2313,1989
3669,87,192,147,2,213,0,2313,1990
3669,87,9,68,0,70,0,2313,1991
3669,87,14,57,0,26,0,2313,1992
3669,87,4,77,0,72,0,2313,1994
3669,87,3,19,0,3,0,2313,1995
3669,87,3,21,0,1,0,2313,1997
3669,87,15,222,0,41,0,2313,1998
3669,87,26,279,53,274,0,2313,1999
3669,87,17,172,13,41,0,2313,2000
3669,87,31,499,36,274,0,2313,2001
3669,87,5,38,3,17,0,2313,2002
3669,2235,16,21,0,80,0,2313,2000
3669,2235,4,1,0,5,0,2313,2001
3669,3658,1,2,0,0,0,2313,1986
3669,3658,5,1,0,1,0,2313,1999
3669,3658,8,0,0,0,0,2313,2000
3669,3658,1,0,0,0,0,2313,2002
3669,1791,2,0,0,1,0,2314,1996
3669,3292,1,0,0,1,0,2315,2009
3669,1331,1,0,0,0,0,2316,1973
3669,3665,1,0,0,0,0,2317,2002
3669,818,1,1,0,3,0,2318,2005
3669,1228,3,0,0,0,0,2319,1975
3669,3523,4,0,0,0,0,2320,1984
3669,1484,2,6,0,1,0,2322,1979
3669,1484,1,6,0,0,0,2322,1980
3669,1484,1,6,1,2,0,2322,1982
3669,1484,1,1,0,0,0,2322,1988
3669,1484,4,26,0,7,0,2322,1989
3669,1484,5,0,0,0,0,2322,1990
3669,1484,7,28,0,14,0,2322,1991
3669,1484,2,23,0,3,0,2322,1992
3669,1484,2,23,0,1,0,2322,1994
3669,1484,3,0,0,0,0,2322,1996
3669,1484,1,16,0,14,0,2322,1998
3669,1484,2,8,0,0,0,2322,2000
3669,1484,2,0,0,0,0,2322,2001
3669,1484,1,1,0,0,0,2322,2002
3669,1484,1,1,0,0,0,2322,2003
3669,1484,3,24,0,42,0,2322,2005
3669,1484,10,80,3,30,1,2322,2006
3669,1484,7,103,0,16,0,2322,2007
3669,1484,7,39,20,18,0,2322,2008
3669,1484,1,1,0,0,0,2322,2011
3669,3292,1,1,0,1,0,2322,2008
3669,3635,1,0,0,0,0,2323,1990
3669,818,2,0,0,0,0,2325,2014
3669,818,1,0,0,0,0,2325,2015
3669,1124,1,4,0,10,0,2326,1980
3669,1610,8,0,0,0,0,2326,1980
3669,1610,2,4,0,0,0,2326,1981
3669,384,2,0,0,1,0,2327,1992
3669,384,1,0,0,0,0,2327,1994
3669,499,1,0,0,0,0,2327,1995
3669,503,1,0,0,0,0,2327,1991
3669,503,4,0,0,0,0,2327,1992
3669,503,6,4,0,3,0,2327,1995
3669,694,3,0,0,0,0,2327,1992
3669,736,1,0,0,0,0,2327,1994
3669,981,1,0,0,1,0,2327,1992
3669,981,1,1,0,0,0,2327,1995
3669,981,1,1,0,0,0,2327,1997
3669,1027,1,0,0,0,0,2327,1979
3669,1027,1,13,0,215,0,2327,1980
3669,1027,2,0,0,1,0,2327,1984
3669,1027,1,0,0,0,0,2327,1990
3669,1027,17,4,0,13,0,2327,1991
3669,1027,102,10,0,196,0,2327,1992
3669,1027,37,0,0,51,0,2327,1994
3669,1027,2,0,0,2,0,2327,1997
3669,1027,1,0,0,0,0,2327,1999
3669,1027,1,0,0,7,0,2327,2000
3669,1027,1,0,0,1,0,2327,2008
3669,1027,1,0,0,0,0,2327,2015
3669,1124,3,1,0,3,0,2327,1992
3669,1124,1,1,0,0,0,2327,1995
3669,1228,1,0,0,0,0,2327,1979
3669,1228,1,4,0,12,0,2327,1980
3669,1228,3,0,0,0,0,2327,1992
3669,1228,1,1,0,0,0,2327,1995
3669,1298,1,0,0,0,0,2327,1992
3669,1298,1,0,0,0,0,2327,2008
3669,1610,5,0,0,4,0,2327,1992
3669,1610,2,0,0,3,0,2327,1994
3669,1610,1,0,0,0,0,2327,2008
3669,2125,2,0,0,1,0,2327,1997
3669,2372,1,0,0,0,0,2327,1992
3669,2375,1,0,0,0,0,2327,1994
3669,2375,1,1,0,0,0,2327,2001
3669,2582,1,0,0,0,0,2327,1992
3669,2685,1,1,0,0,0,2327,1989
3669,2915,1,0,0,2,0,2327,2013
3669,3206,1,0,0,0,0,2327,1994
3669,3206,1,1,0,1,0,2327,1995
3669,3211,1,1,0,0,0,2327,1991
3669,3211,2,0,0,0,0,2327,1992
3669,3524,1,0,0,0,0,2327,1970
3669,3524,1,0,0,0,0,2327,1971
3669,3524,1,1,0,0,0,2327,1975
3669,3524,1,0,0,0,0,2327,1980
3669,3524,3,1,0,2,0,2327,1994
3669,3524,2,0,0,1,4,2327,2008
3669,2388,2,2,0,4,0,2329,2008
3669,2388,3,3,0,12,0,2329,2009
3669,2388,1,0,0,0,0,2329,2012
3669,2388,1,3,0,0,0,2330,1997
3669,678,3,1,0,1,0,2332,1990
3669,598,1,0,0,0,0,2334,1983
3669,768,1,0,0,0,0,2334,1978
3669,1027,2,0,0,0,0,2334,1982
3669,1228,1,1,0,0,0,2334,1979
3669,1228,2,0,0,0,0,2334,1980
3669,1610,3,0,0,16,0,2334,1979
3669,1945,1,1,0,0,0,2334,1983
3669,1963,1,0,0,0,0,2334,1983
3669,1454,1,0,0,0,0,2338,1994
3669,3524,4,0,0,0,0,2339,1978
3669,1610,1,0,0,0,0,2340,1977
3669,1610,1,15,0,112,0,2340,1984
3669,1228,2,0,0,0,0,2341,1975
3669,1228,1,0,0,0,0,2341,1976
3669,1228,1,0,0,0,0,2341,1977
3669,1610,2,0,0,0,0,2342,1977
3669,1310,1,0,0,0,0,2343,1992
3669,1310,1,1,0,0,0,2343,1996
3669,1484,1,0,0,0,0,2344,2010
3669,2455,1,1,0,0,0,2344,2009
3669,2578,2,2,0,1,0,2344,1970
3669,2578,3,8,0,0,0,2344,1976
3669,2578,2,0,0,0,0,2344,1977
3669,2578,4,19,0,9,0,2344,1978
3669,2578,10,25,0,0,0,2344,1979
3669,2578,2,8,0,10,0,2344,1980
3669,2578,4,22,0,163,0,2344,1981
3669,2578,9,15,1,7,0,2344,1982
3669,2578,4,16,0,11,0,2344,1983
3669,2578,9,51,0,18,0,2344,1984
3669,2578,65,180,36,96,1,2344,1985
3669,2578,31,137,26,78,0,2344,1986
3669,2578,95,256,2,212,0,2344,1987
3669,2578,132,340,0,150,0,2344,1988
3669,2578,82,216,0,120,0,2344,1989
3669,2578,137,212,0,150,0,2344,1990
3669,2578,61,197,0,81,0,2344,1991
3669,2578,41,197,0,82,0,2344,1992
3669,2578,7,12,0,41,0,2344,1994
3669,2578,2,0,0,1,0,2344,1995
3669,2578,1,4,0,1,0,2344,1996
3669,2578,4,16,0,10,0,2344,1997
3669,2578,6,6,0,6,0,2344,1999
3669,2578,16,44,0,40,3,2344,2000
3669,2578,9,14,0,10,0,2344,2001
3669,2578,14,44,20,10,0,2344,2002
3669,2578,19,46,1,33,0,2344,2003
3669,2578,12,31,5,9,0,2344,2004
3669,2578,9,25,0,9,0,2344,2005
3669,2578,17,19,3,9,0,2344,2006
3669,2578,12,20,0,8,0,2344,2007
3669,2578,85,47,7,73,0,2344,2008
3669,2578,57,42,13,23,1,2344,2009
3669,2578,54,29,4,38,3,2344,2010
3669,2578,47,40,3,26,0,2344,2011
3669,2578,85,110,41,130,12,2344,2012
3669,2578,210,156,21,236,9,2344,2013
3669,2578,289,188,64,271,27,2344,2014
3669,2578,322,198,45,298,21,2344,2015
3669,2915,1,0,0,2,0,2345,1999
3669,1331,1,0,0,0,0,2346,2002
3669,3412,1,1,0,0,0,2347,1986
3669,3524,1,0,0,0,0,2348,1970
3669,3524,7,0,0,0,0,2348,1974
3669,3524,32,0,0,0,0,2348,1975
3669,3524,16,0,0,4,0,2348,1976
3669,3524,28,0,0,1,0,2348,1977
3669,3524,2,1,0,0,0,2348,1978
3669,3524,4,1,0,4,0,2349,1970
3669,1228,1,0,0,0,0,2336,1985
3669,2353,1,0,0,0,0,2355,1983
3669,2353,1,0,0,0,0,2355,1984
3669,1441,1,0,0,0,0,2356,1987
3669,959,1,0,0,0,0,2357,1981
3669,820,1,0,0,2,0,2358,1987
3669,1441,3,16,0,4,0,2358,1983
3669,1441,4,6,0,0,0,2358,1985
3669,1441,1,10,0,0,0,2358,1987
3669,2353,151,1442,0,165,0,2358,1983
3669,2353,170,1696,0,122,0,2358,1984
3669,2353,164,961,0,128,0,2358,1985
3669,2353,114,264,0,60,0,2358,1986
3669,2353,61,183,0,72,0,2358,1987
3669,1441,1,2,0,0,0,2359,1987
3669,1441,2,4,0,7,0,2359,1988
3669,2353,112,264,0,187,0,2359,1987
3669,2353,44,169,0,35,0,2359,1988
3669,2353,15,38,0,23,0,2359,1989
3669,2353,5,23,0,8,0,2359,1990
3669,2353,1,0,0,0,0,2360,1981
3669,2351,1,0,0,0,0,2362,2008
3669,2351,3,0,0,0,0,2363,2010
3669,2351,1,0,0,0,0,2364,2005
3669,2351,1,0,0,0,0,2364,2007
3669,2351,1,0,0,0,0,2364,2009
3669,2351,1,1,0,0,0,2365,2006
3669,2351,2,18,6,0,0,2365,2008
3669,1331,1,0,0,0,0,2367,2015
3669,1331,1,0,0,0,0,2368,1996
3669,1331,1,0,0,0,0,2368,2009
3669,1310,1,0,0,0,0,2369,1994
3669,819,2,63,0,0,0,2370,1999
3669,819,3,17,0,42,0,2370,2002
3669,819,1,11,0,0,0,2370,2003
3669,1473,2,0,0,4,0,2370,1995
3669,1473,1,3,0,0,0,2370,1998
3669,768,2,0,0,0,0,2371,1981
3669,1053,2,0,0,2,0,2371,1981
3669,1549,2,0,0,0,0,2371,1981
3669,3524,2,0,0,0,0,2371,1981
3669,1704,1,1,0,0,0,2373,2001
3669,1117,1,0,0,0,0,2374,1995
3669,3211,1,0,0,0,0,2376,1991
3669,2124,1,21,1,50,0,2379,1983
3669,2353,3,0,0,0,0,2381,1997
3669,1331,1,0,0,0,0,2382,1983
3669,1027,1,0,0,0,0,2383,1985
3669,2372,2,0,0,0,0,2383,1986
3669,678,1,0,0,0,0,2385,1983
3669,1331,1,1,0,1,0,2386,1976
3669,1331,1,2,0,0,0,2386,1980
3669,1331,1,2,0,0,0,2386,1983
3669,1331,1,0,0,1,0,2386,1984
3669,1331,1,1,0,15,0,2386,1985
3669,1331,5,1,0,0,0,2386,1986
3669,1331,4,1,0,29,0,2386,1987
3669,1331,7,2,0,0,0,2386,1988
3669,1331,6,1,0,3,0,2386,1989
3669,1331,20,0,0,2,0,2386,1990
3669,1331,34,10,0,17,0,2386,1991
3669,1331,10,1,0,26,0,2386,1992
3669,1331,5,2,0,1,0,2386,1994
3669,1331,1,0,0,0,0,2386,1996
3669,1331,1,1,0,0,0,2386,1997
3669,1331,3,0,0,0,0,2386,1998
3669,1331,9,0,0,0,0,2386,1999
3669,1331,1,1,0,0,0,2386,2000
3669,1331,1,0,0,3,0,2386,2001
3669,1331,5,0,0,3,0,2387,1984
3669,3524,1,0,0,0,0,2389,1987
3669,1610,1,0,0,0,0,2390,1994
3669,1610,1,0,0,0,0,2391,1992
3669,1610,1,0,0,0,0,2392,1977
3669,818,3,5,0,1,0,2394,2015
3669,384,6,0,0,16,0,2396,1988
3669,3523,1,0,0,0,0,2418,1972
3669,2473,1,0,0,0,0,2397,1992
3669,1610,1,0,0,6,0,2398,1980
3669,1331,2,0,0,0,0,2399,1980
3669,1331,1,0,0,0,0,2399,1981
3669,3424,2,0,0,0,0,2400,2015
3669,2351,1,0,0,2,0,2401,2000
3669,2351,1,0,0,0,0,2401,2001
3669,2351,1,1,0,1,0,2401,2013
3669,1298,7,7,0,0,0,2402,1971
3669,1298,13,19,0,0,0,2402,1972
3669,1298,3,3,0,0,0,2402,1973
3669,1298,3,4,0,0,0,2402,1974
3669,1298,8,8,0,0,0,2402,1975
3669,1298,3,3,0,0,0,2402,1977
3669,1298,1,1,0,0,0,2402,1979
3669,1548,2,2,0,0,0,2402,1975
3669,1127,2,79,0,52,0,2403,2007
3669,1127,2,7,0,25,0,2403,2008
3669,1298,1,0,0,0,0,2404,2006
3669,1298,3,0,0,0,0,2404,2007
3669,1298,1,0,0,1,0,2404,2008
3669,1298,2,0,0,1,0,2404,2009
3669,1298,3,0,0,3,0,2404,2010
3669,1298,1,1,0,0,0,2404,2011
3669,1298,7,0,0,1,0,2404,2012
3669,1298,10,0,0,1,0,2404,2013
3669,1298,2,0,0,1,0,2404,2014
3669,1298,6,0,0,1,0,2404,2015
3669,612,1,1,0,10,0,2405,1992
3669,3373,3,17,0,18,0,2406,2014
3669,3373,6,16,1,13,0,2406,2015
3669,1714,1,0,0,2,0,2407,1975
3669,1550,1,0,0,0,0,2408,2005
3669,3537,1,0,0,0,0,2409,1990
3669,2351,1,12,12,0,0,2410,2013
3669,736,1,0,0,0,0,2411,1980
3669,3524,1,0,0,0,0,2411,1975
3669,3524,4,0,0,0,0,2411,1976
3669,3524,4,0,0,0,0,2411,1977
3669,3524,9,0,0,0,0,2411,1978
3669,3524,11,3,0,16,0,2411,1979
3669,3524,7,1,0,0,0,2411,1980
3669,3524,4,0,0,0,0,2411,1981
3669,3524,8,0,0,0,0,2411,1982
3669,3524,6,0,0,0,0,2411,1983
3669,612,1,0,0,50,0,2412,1995
3669,3221,1,0,0,0,0,2413,1979
3669,72,5,0,0,4,0,2414,2001
3669,528,1,0,0,0,0,2414,1992
3669,612,1,0,0,20,0,2414,1991
3669,612,31,3,0,44,0,2414,1994
3669,612,2,0,0,60,0,2414,1995
3669,612,43,7,0,394,0,2414,1996
3669,1454,1,0,0,0,0,2414,1997
3669,1473,10,5,0,149,0,2414,1996
3669,2455,1,0,0,2,0,2414,1994
3669,612,1,0,0,0,0,2415,1994
3669,612,3,2,0,150,0,2416,1996
3669,1777,1,0,0,2,0,2416,1992
3669,1958,1,3,0,7,0,2416,1983
3669,2455,1,2,0,3,0,2416,1994
3669,2473,1,1,0,0,0,2417,1992
3669,2455,1,0,0,0,0,2419,2014
3669,1298,2,0,0,0,0,2420,1998
3669,1298,7,0,0,4,0,2420,1999
3669,1298,1,0,0,50,0,2420,2005
3669,1298,1,0,0,0,0,2420,2009
3669,3635,1,0,0,0,0,2421,1990
3669,3069,2,9,0,0,0,2422,1980
3669,3524,1,0,0,0,0,2423,1996
3669,3524,1,0,0,0,0,2424,1988
3669,1549,1,0,0,21,0,2425,1980
3669,1331,1,0,0,0,0,2426,2014
3669,1602,1,0,0,3,0,2430,1990
3669,1884,1,0,0,0,0,2427,1991
3669,1228,1,0,0,0,0,2428,1980
3669,1094,1,11,0,16,0,2429,1990
3669,1124,1,0,0,0,0,2431,1976
3669,1484,1,0,0,1,0,2432,1988
3669,1884,1,0,0,0,0,2433,1979
3669,1610,1,1,0,0,0,2434,1984
3669,1298,1,1,0,0,0,2435,1989
3669,2701,1,2,1,12,0,2436,2005
3669,3524,5,0,0,0,0,2438,1980
3669,3524,1,0,0,0,0,2438,1981
3669,3524,5,0,0,0,0,2438,1984
3669,3524,2,0,0,1,0,2438,1985
3669,3524,2,1,0,0,0,2438,1986
3669,619,1,0,0,0,0,2437,1979
3669,1027,1,0,0,0,0,2437,1974
3669,1610,2,0,0,0,0,2439,1979
3669,1610,1,0,0,0,0,2439,1981
3669,1610,1,1,0,0,0,2440,1979
3669,1484,1,2,0,0,0,2441,1994
3669,3400,1,0,0,1,0,2441,1995
3669,1610,2,0,0,0,0,2442,1977
3669,1610,1,0,0,0,0,2442,1978
3669,1228,1,0,0,0,0,2443,1981
3669,1228,3,0,0,0,0,2443,1982
3669,1228,1,1,0,26,0,2443,1983
3669,1549,2,0,0,3,0,2443,1983
3669,1884,2,0,0,0,0,2443,1981
3669,1127,1,0,0,0,0,2444,2002
3669,1127,1,2,0,9,0,2444,2003
3669,1127,1,1,0,3,0,2444,2004
3669,1127,1,6,0,6,0,2444,2008
3669,1127,1,1,0,0,0,2444,2011
3669,1777,1,1,0,1,0,2444,2010
3669,72,1,0,0,10,0,2447,2000
3669,72,2,0,0,0,0,2447,2003
3669,72,2,13,0,15,0,2447,2004
3669,72,2,34,20,14,9,2447,2007
3669,87,1,0,0,0,0,2447,2001
3669,180,1,2,0,4,0,2447,1999
3669,591,2,14,0,18,0,2447,1999
3669,591,1,3,0,0,0,2447,2001
3669,612,1,0,0,1,0,2447,1999
3669,612,1,0,0,10,0,2447,2001
3669,612,1,0,0,2,0,2447,2007
3669,768,1,0,0,0,0,2447,2003
3669,818,1,0,0,0,0,2447,1999
3669,818,2,77,0,0,0,2447,2003
3669,818,2,0,0,0,0,2447,2006
3669,819,1,44,0,0,0,2447,1999
3669,820,2,1,0,0,0,2447,2003
3669,1027,1,0,0,0,0,2447,1999
3669,1027,1,0,0,0,0,2447,2006
3669,1068,6,14,2,16,0,2447,1999
3669,1068,1,2,0,0,0,2447,2001
3669,1068,1,6,0,0,0,2447,2002
3669,1068,1,1,0,20,0,2447,2008
3669,1085,1,0,0,0,0,2447,1999
3669,1085,2,0,0,0,0,2447,2004
3669,1124,1,0,0,0,0,2447,1999
3669,1124,4,0,0,0,0,2447,2000
3669,1124,2,0,0,2,0,2447,2002
3669,1124,1,0,0,0,0,2447,2007
3669,1228,1,0,0,0,0,2447,2002
3669,1228,1,0,0,0,0,2447,2004
3669,1228,3,0,0,0,0,2447,2006
3669,1298,10,0,0,4,0,2447,1999
3669,1298,2,0,0,0,0,2447,2000
3669,1298,2,0,0,0,0,2447,2001
3669,1298,1,0,0,0,0,2447,2003
3669,1298,3,0,0,0,0,2447,2006
3669,1298,1,0,0,0,0,2447,2007
3669,1300,2,0,0,5,0,2447,1999
3669,1331,1,0,0,3,0,2447,2007
3669,1358,1,1,0,0,0,2447,2006
3669,1439,1,0,0,16,20,2447,2000
3669,1454,1,1,0,0,0,2447,2004
3669,1473,11,19,0,14,0,2447,1999
3669,1473,1,1,1,0,0,2447,2002
3669,1484,14,76,15,11,0,2447,1999
3669,1484,9,29,2,31,0,2447,2000
3669,1484,2,1,0,22,0,2447,2001
3669,1484,13,37,4,71,0,2447,2002
3669,1484,25,22,1,99,0,2447,2003
3669,1484,10,15,0,97,0,2447,2004
3669,1484,2,3,0,0,0,2447,2005
3669,1484,3,2,0,1,0,2447,2006
3669,1484,12,50,0,215,0,2447,2007
3669,1484,3,8,0,0,0,2447,2008
3669,1548,1,0,0,0,0,2447,2003
3669,1549,1,1,0,0,0,2447,2006
3669,1550,1,14,4,24,0,2447,2004
3669,1550,8,55,4,33,0,2447,2005
3669,1550,3,13,3,25,0,2447,2006
3669,1550,16,98,6,176,6,2447,2007
3669,1550,3,14,1,24,0,2447,2008
3669,1602,1,4,1,0,0,2447,2001
3669,1602,1,0,0,0,0,2447,2003
3669,1602,1,0,0,0,0,2447,2007
3669,1602,6,0,0,3,0,2447,2008
3669,1610,1,0,0,0,0,2447,2004
3669,1714,1,0,0,0,0,2447,2000
3669,1777,1,0,0,0,0,2447,2000
3669,1783,2,1,0,2,0,2447,1999
3669,1783,1,1,0,0,0,2447,2003
3669,1816,1,0,0,60,0,2447,2003
3669,1857,1,4,2,0,0,2447,2002
3669,1885,1,0,0,0,0,2447,1999
3669,1945,1,1,0,34,0,2447,1999
3669,1945,1,3,0,0,0,2447,2006
3669,2119,3,4,0,4,0,2447,2001
3669,2122,2,8,0,0,0,2447,2008
3669,2125,3,0,0,0,0,2447,1999
3669,2125,2,3,0,1,0,2447,2001
3669,2235,1,13,5,25,0,2447,1999
3669,2331,1,0,0,0,0,2447,1999
3669,2351,3,105,0,200,0,2447,1999
3669,2351,1,20,0,0,0,2447,2000
3669,2351,1,14,0,0,0,2447,2002
3669,2351,1,0,0,0,0,2447,2003
3669,2351,1,2,0,35,0,2447,2005
3669,2388,5,16,6,14,0,2447,1999
3669,2388,1,0,0,14,0,2447,2000
3669,2388,5,4,0,3,1,2447,2003
3669,2388,1,4,0,4,0,2447,2004
3669,2388,2,0,0,0,0,2447,2006
3669,2455,3,26,0,62,0,2447,1998
3669,2455,3,11,0,1,0,2447,1999
3669,2455,3,7,0,0,0,2447,2000
3669,2455,1,0,0,0,0,2447,2001
3669,2455,1,0,0,0,0,2447,2003
3669,2455,1,8,0,0,0,2447,2004
3669,2455,2,0,0,0,0,2447,2005
3669,2455,11,11,0,26,0,2447,2006
3669,2455,9,105,0,251,0,2447,2007
3669,2455,3,6,1,6,0,2447,2008
3669,2578,4,2,0,31,0,2447,2000
3669,2578,1,3,0,0,0,2447,2003
3669,2578,2,7,0,5,0,2447,2005
3669,2578,1,0,0,0,0,2447,2006
3669,2686,1,0,0,3,0,2447,2000
3669,2687,1,0,0,0,0,2447,1998
3669,2687,1,0,0,5,0,2447,1999
3669,2687,2,0,0,1,0,2447,2001
3669,2687,3,3,2,13,0,2447,2003
3669,2687,1,1,0,1,0,2447,2004
3669,2957,1,0,0,0,0,2447,2000
3669,2957,1,1,0,0,0,2447,2004
3669,2970,1,0,0,0,0,2447,1999
3669,2970,1,22,0,26,0,2447,2005
3669,2970,2,45,0,1,0,2447,2007
3669,3065,1,0,0,0,0,2447,1999
3669,3084,1,0,0,0,0,2447,1998
3669,3084,2,3,0,0,0,2447,2001
3669,3084,1,7,0,0,0,2447,2003
3669,3084,1,2,0,0,0,2447,2006
3669,3084,5,18,0,28,0,2447,2007
3669,3084,4,30,0,34,0,2447,2008
3669,3292,1,0,0,1,0,2447,2003
3669,3292,5,3,0,20,0,2447,2004
3669,3292,9,6,0,67,0,2447,2005
3669,3292,19,8,0,13,0,2447,2006
3669,3292,44,61,0,68,0,2447,2007
3669,3292,5,3,0,21,0,2447,2008
3669,3340,1,0,0,0,0,2447,1998
3669,3342,1,4,0,0,0,2447,2003
3669,3380,1,0,0,1,0,2447,1998
3669,3380,2,0,0,5,0,2447,1999
3669,3380,2,4,1,3,1,2447,2006
3669,3412,1,1,0,10,0,2447,1999
3669,3412,1,30,0,0,0,2447,2003
3669,3606,8,4,0,14,0,2447,1999
3669,3606,3,2,0,2,0,2447,2000
3669,3606,1,10,0,43,0,2447,2001
3669,3614,2,0,0,0,0,2447,1998
3669,3614,1,0,0,0,0,2447,1999
3669,3614,2,0,0,0,0,2447,2000
3669,3614,1,0,0,1,0,2447,2001
3669,2125,1,1,0,0,0,2448,2000
3669,3524,3,2,0,0,0,2448,1978
3669,1331,3,0,0,0,0,2449,2013
3669,1124,1,0,0,0,0,2450,1981
3669,1124,1,0,0,0,0,2632,1977
3669,499,1,0,0,0,0,2451,1995
3669,1228,2,0,0,0,0,2452,1982
3669,2081,9,0,0,0,0,2453,2015
3669,1484,1,3,0,0,0,2454,2013
3669,2455,1,5,0,0,0,2457,1997
3669,2455,1,1,0,3,0,2458,1990
3669,2455,2,0,0,0,0,2458,1992
3669,2455,1,0,0,0,0,2458,1996
3669,2455,3,4,0,12,0,2458,1997
3669,2455,1,0,0,2,0,2458,2012
3669,2455,1,1,0,2,0,2458,2015
3669,1484,1,12,0,0,0,2459,1990
3669,1094,1,1,0,0,0,2460,1985
3669,1602,4,8,4,5,1,2460,1979
3669,1602,1,0,0,0,0,2460,1981
3669,1602,2,4,0,0,0,2460,1990
3669,499,1,0,0,3,0,2461,1982
3669,503,1,0,0,0,0,2461,1982
3669,768,1,0,0,0,0,2461,1980
3669,976,1,3,0,15,0,2461,1988
3669,1228,1,0,0,0,0,2461,1982
3669,1331,1,13,7,0,0,2461,1976
3669,1602,17,6,4,32,0,2461,1979
3669,1602,7,0,0,20,0,2461,1980
3669,1602,1,0,0,0,0,2461,1981
3669,1602,3,5,0,43,0,2461,1983
3669,1602,3,0,0,21,0,2461,1984
3669,1602,6,27,0,8,0,2461,1986
3669,1602,1,1,0,0,0,2461,1990
3669,1704,1,0,0,0,0,2461,1970
3669,1857,1,0,0,0,0,2461,1991
3669,1884,2,0,0,5,0,2461,1980
3669,1884,1,89,0,0,0,2461,1982
3669,1884,69,7,0,53,0,2461,1984
3669,1884,1,3,0,3,0,2461,1986
3669,1884,2,80,0,15,0,2461,1987
3669,1884,1,2,0,2,0,2461,1989
3669,1884,1,1,0,4,0,2461,1990
3669,1884,3,3,0,6,0,2461,1991
3669,1884,3,4,0,0,0,2461,1992
3669,2687,1,4,0,37,0,2461,1978
3669,2687,2,0,0,0,0,2461,1979
3669,2687,4,6,0,19,0,2461,1980
3669,2687,1,1,0,1,0,2461,1981
3669,2687,1,0,0,0,0,2461,1982
3669,2687,2,2,0,3,0,2461,1983
3669,2687,13,4,0,2,0,2461,1984
3669,2687,3,4,0,12,0,2461,1992
3669,2687,8,5,0,3,0,2461,1994
3669,2687,1,0,0,0,0,2461,1995
3669,3524,1,0,0,0,0,2461,1976
3669,2687,1,1,0,0,0,2462,1994
3669,1602,12,0,0,5,0,2463,2012
3669,1602,6,3,1,5,0,2463,2014
3669,1602,26,11,6,79,13,2463,2015
3669,2687,2,1,1,2,0,2463,2012
3669,2687,1,0,0,1,1,2463,2013
3669,2687,20,3,3,31,8,2463,2014
3669,2687,158,97,84,173,30,2463,2015
3669,1602,1,0,0,5,0,2464,2001
3669,2687,1,2,0,9,0,2464,2000
3669,1602,8,3,0,6,0,2465,1990
3669,1602,1,0,0,0,0,2465,1991
3669,1602,1,2,0,19,0,2465,1992
3669,1602,1,1,0,4,0,2465,1994
3669,1602,1,2,0,9,0,2465,2000
3669,1602,14,23,9,134,0,2465,2001
3669,1602,8,53,11,178,0,2465,2002
3669,1602,4,27,4,79,0,2465,2003
3669,1602,7,21,4,166,0,2465,2005
3669,1602,18,14,2,99,0,2465,2006
3669,1602,24,4,1,6,0,2465,2007
3669,1602,27,13,3,24,0,2465,2008
3669,1602,7,0,0,4,0,2465,2011
3669,1602,4,0,0,4,0,2465,2012
3669,1602,1,0,0,1,0,2465,2013
3669,1602,7,0,0,2,0,2465,2014
3669,2687,2,0,0,1,0,2465,1990
3669,2687,1,1,0,0,0,2465,1992
3669,2687,5,6,0,13,0,2465,1994
3669,2687,2,10,1,48,0,2465,1995
3669,2687,2,3,1,3,0,2465,2000
3669,2687,4,5,1,4,0,2465,2001
3669,2687,5,20,3,24,0,2465,2002
3669,2687,6,10,8,6,1,2465,2003
3669,2687,6,5,4,0,0,2465,2004
3669,2687,3,7,2,19,0,2465,2005
3669,2687,2,0,0,0,0,2465,2006
3669,2687,4,0,0,2,2,2465,2007
3669,2687,1,2,2,0,0,2465,2008
3669,2687,1,2,2,0,0,2465,2009
3669,2687,4,8,3,5,1,2465,2014
3669,2687,3,5,3,3,0,2465,2015
3669,1124,1,0,0,0,0,2466,1991
3669,1602,5,0,0,12,0,2467,1986
3669,2687,1,0,0,7,0,2467,1986
3669,612,1,0,0,0,0,2468,1979
3669,694,1,0,0,0,0,2469,1991
3669,1884,1,1,0,0,0,2470,1984
3669,1884,1,0,0,0,0,2471,1985
3669,383,1,1,0,2,0,2472,1974
3669,503,1,0,0,0,0,2472,1980
3669,598,1,0,0,1,0,2472,1972
3669,976,2,0,0,0,0,2472,1979
3669,1027,1,0,0,0,0,2472,1972
3669,1027,1,0,0,0,0,2472,1982
3669,1124,1,0,0,0,0,2472,1975
3669,1228,1,1,0,0,0,2472,1972
3669,1228,2,0,0,0,0,2472,1973
3669,1228,1,0,0,0,0,2472,1976
3669,1228,1,2,0,3,0,2472,1978
3669,1298,1,1,0,0,0,2472,1978
3669,1484,1,0,0,0,0,2472,1972
3669,1602,1,2,0,18,0,2472,1973
3669,1602,2,2,0,3,0,2472,1974
3669,1602,4,3,0,0,0,2472,1977
3669,1602,20,4,0,159,0,2472,1978
3669,1602,76,25,0,170,0,2472,1979
3669,1602,45,9,0,47,0,2472,1980
3669,1602,25,2,0,12,0,2472,1981
3669,1602,35,1,0,3,0,2472,1982
3669,1602,14,5,0,5,0,2472,1983
3669,1602,4,0,0,0,0,2472,1984
3669,1602,1,0,0,6,0,2472,1985
3669,1602,2,1,0,2,0,2472,1986
