category,id,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,year
Attack Type,SLV,1,3,0,0,0,Hostage Taking (Kidnapping),1989
Attack Type,SLV,1,0,0,0,0,Hostage Taking (Kidnapping),1990
Attack Type,SLV,3,0,0,0,0,Hostage Taking (Kidnapping),1991
Attack Type,SLV,1,1,0,0,0,Hostage Taking (Kidnapping),1992
Attack Type,SLV,2,0,0,0,0,Hostage Taking (Kidnapping),1994
Attack Type,SOM,1,0,0,0,0,Hostage Taking (Kidnapping),1975
Attack Type,SOM,1,0,0,0,0,Hostage Taking (Kidnapping),1987
Attack Type,SOM,1,0,0,0,0,Hostage Taking (Kidnapping),1992
Attack Type,SOM,14,5,0,1,0,Hostage Taking (Kidnapping),1994
Attack Type,SOM,7,0,0,0,0,Hostage Taking (Kidnapping),1995
Attack Type,SOM,4,0,0,0,0,Hostage Taking (Kidnapping),1996
Attack Type,SOM,4,0,0,0,0,Hostage Taking (Kidnapping),1997
Attack Type,SOM,1,0,0,0,0,Hostage Taking (Kidnapping),1998
Attack Type,SOM,1,0,0,0,0,Hostage Taking (Kidnapping),2000
Attack Type,SOM,2,0,0,0,0,Hostage Taking (Kidnapping),2002
Attack Type,SOM,2,0,0,1,0,Hostage Taking (Kidnapping),2007
Attack Type,SOM,18,2,2,12,0,Hostage Taking (Kidnapping),2008
Attack Type,SOM,17,2,1,204,0,Hostage Taking (Kidnapping),2009
Attack Type,SOM,24,1,0,10,0,Hostage Taking (Kidnapping),2010
Attack Type,SOM,48,9,0,3,0,Hostage Taking (Kidnapping),2011
Attack Type,SOM,7,1,0,3,0,Hostage Taking (Kidnapping),2012
Attack Type,SOM,7,3,0,3,0,Hostage Taking (Kidnapping),2013
Attack Type,SOM,65,151,34,3,0,Hostage Taking (Kidnapping),2014
Attack Type,SOM,32,117,35,5,0,Hostage Taking (Kidnapping),2015
Attack Type,SSD,2,27,0,22,0,Hostage Taking (Kidnapping),2012
Attack Type,SSD,3,78,0,87,0,Hostage Taking (Kidnapping),2013
Attack Type,SSD,8,405,15,503,0,Hostage Taking (Kidnapping),2014
Attack Type,SSD,8,19,0,0,0,Hostage Taking (Kidnapping),2015
Attack Type,SUR,1,0,0,0,0,Hostage Taking (Kidnapping),1987
Attack Type,SWZ,1,0,0,0,0,Hostage Taking (Kidnapping),1986
Attack Type,SYR,1,1,0,0,0,Hostage Taking (Kidnapping),1980
Attack Type,SYR,1,0,0,0,0,Hostage Taking (Kidnapping),1982
Attack Type,SYR,5,14,0,1,0,Hostage Taking (Kidnapping),2011
Attack Type,SYR,17,39,4,2,0,Hostage Taking (Kidnapping),2012
Attack Type,SYR,41,42,0,6,0,Hostage Taking (Kidnapping),2013
Attack Type,SYR,38,1261,528,26,24,Hostage Taking (Kidnapping),2014
Attack Type,SYR,53,797,77,0,0,Hostage Taking (Kidnapping),2015
Attack Type,TCD,1,0,0,0,0,Hostage Taking (Kidnapping),1974
Attack Type,TCD,1,0,0,0,0,Hostage Taking (Kidnapping),1995
Attack Type,TCD,1,0,0,0,0,Hostage Taking (Kidnapping),1998
Attack Type,TCD,1,17,0,14,0,Hostage Taking (Kidnapping),2007
Attack Type,TCD,1,0,0,0,0,Hostage Taking (Kidnapping),2009
Attack Type,TCD,1,0,0,0,0,Hostage Taking (Kidnapping),2010
Attack Type,TCD,1,0,0,0,0,Hostage Taking (Kidnapping),2015
Attack Type,TGO,1,0,0,0,0,Hostage Taking (Kidnapping),1991
Attack Type,THA,1,2,0,0,0,Hostage Taking (Kidnapping),1974
Attack Type,THA,1,0,0,0,0,Hostage Taking (Kidnapping),1989
Attack Type,THA,1,0,0,0,0,Hostage Taking (Kidnapping),1992
Attack Type,THA,1,0,0,0,0,Hostage Taking (Kidnapping),1995
Attack Type,THA,1,2,0,0,0,Hostage Taking (Kidnapping),2005
Attack Type,THA,1,0,0,2,0,Hostage Taking (Kidnapping),2006
Attack Type,THA,1,1,0,0,0,Hostage Taking (Kidnapping),2013
Attack Type,THA,6,0,0,0,0,Hostage Taking (Kidnapping),2014
Attack Type,THA,1,1,0,0,0,Hostage Taking (Kidnapping),2015
Attack Type,TJK,2,3,0,0,0,Hostage Taking (Kidnapping),1992
Attack Type,TJK,2,0,0,0,0,Hostage Taking (Kidnapping),1994
Attack Type,TJK,1,1,0,0,0,Hostage Taking (Kidnapping),1995
Attack Type,TJK,1,0,0,0,0,Hostage Taking (Kidnapping),1996
Attack Type,TJK,7,1,0,0,0,Hostage Taking (Kidnapping),1997
Attack Type,TJK,1,0,0,0,0,Hostage Taking (Kidnapping),1999
Attack Type,TJK,1,0,0,0,0,Hostage Taking (Kidnapping),2000
Attack Type,TJK,1,0,0,0,0,Hostage Taking (Kidnapping),2001
Attack Type,TLS,1,2,1,1,0,Hostage Taking (Kidnapping),2008
Attack Type,TUN,1,0,0,0,0,Hostage Taking (Kidnapping),2008
Attack Type,TUN,1,1,0,0,0,Hostage Taking (Kidnapping),2014
Attack Type,TUN,2,2,0,0,0,Hostage Taking (Kidnapping),2015
Attack Type,TUR,4,1,0,0,0,Hostage Taking (Kidnapping),1971
Attack Type,TUR,1,3,0,0,0,Hostage Taking (Kidnapping),1972
Attack Type,TUR,2,0,0,0,0,Hostage Taking (Kidnapping),1979
Attack Type,TUR,1,0,0,0,0,Hostage Taking (Kidnapping),1980
Attack Type,TUR,1,0,0,0,0,Hostage Taking (Kidnapping),1987
Attack Type,TUR,2,3,0,0,0,Hostage Taking (Kidnapping),1988
Attack Type,TUR,7,12,0,0,0,Hostage Taking (Kidnapping),1989
Attack Type,TUR,2,1,0,3,0,Hostage Taking (Kidnapping),1990
Attack Type,TUR,8,4,0,1,0,Hostage Taking (Kidnapping),1991
Attack Type,TUR,9,7,0,0,0,Hostage Taking (Kidnapping),1992
Attack Type,TUR,5,0,0,0,0,Hostage Taking (Kidnapping),1994
Attack Type,TUR,5,2,0,1,0,Hostage Taking (Kidnapping),1995
Attack Type,TUR,1,3,0,0,0,Hostage Taking (Kidnapping),1996
Attack Type,TUR,3,1,0,0,0,Hostage Taking (Kidnapping),1997
Attack Type,TUR,1,4,0,1,0,Hostage Taking (Kidnapping),2003
Attack Type,TUR,2,0,0,0,0,Hostage Taking (Kidnapping),2005
Attack Type,TUR,3,0,0,0,0,Hostage Taking (Kidnapping),2007
Attack Type,TUR,3,0,0,0,0,Hostage Taking (Kidnapping),2008
Attack Type,TUR,10,0,0,0,0,Hostage Taking (Kidnapping),2011
Attack Type,TUR,15,0,0,0,0,Hostage Taking (Kidnapping),2012
Attack Type,TUR,10,1,0,2,2,Hostage Taking (Kidnapping),2013
Attack Type,TUR,21,1,0,0,0,Hostage Taking (Kidnapping),2014
Attack Type,TUR,15,1,0,0,0,Hostage Taking (Kidnapping),2015
Attack Type,TWN,1,0,0,0,0,Hostage Taking (Kidnapping),1994
Attack Type,TWN,1,0,0,0,0,Hostage Taking (Kidnapping),1996
Attack Type,TWN,1,0,0,1,0,Hostage Taking (Kidnapping),2008
Attack Type,TZA,1,0,0,0,0,Hostage Taking (Kidnapping),1995
Attack Type,TZA,1,0,0,0,0,Hostage Taking (Kidnapping),2000
Attack Type,TZA,1,1,0,0,0,Hostage Taking (Kidnapping),2001
Attack Type,UGA,1,0,0,0,0,Hostage Taking (Kidnapping),1990
Attack Type,UGA,1,1,0,0,0,Hostage Taking (Kidnapping),1994
Attack Type,UGA,1,0,0,0,0,Hostage Taking (Kidnapping),1995
Attack Type,UGA,2,4,0,30,0,Hostage Taking (Kidnapping),1996
Attack Type,UGA,1,0,0,2,0,Hostage Taking (Kidnapping),1997
Attack Type,UGA,2,9,0,0,0,Hostage Taking (Kidnapping),1998
Attack Type,UGA,2,19,0,0,0,Hostage Taking (Kidnapping),1999
Attack Type,UGA,6,20,3,1,0,Hostage Taking (Kidnapping),2000
Attack Type,UGA,3,5,0,4,0,Hostage Taking (Kidnapping),2001
Attack Type,UGA,5,0,0,0,0,Hostage Taking (Kidnapping),2002
Attack Type,UGA,7,23,0,0,0,Hostage Taking (Kidnapping),2003
Attack Type,UGA,3,1,0,0,0,Hostage Taking (Kidnapping),2008
Attack Type,UGA,2,0,0,0,0,Hostage Taking (Kidnapping),2010
Attack Type,UGA,2,0,0,0,0,Hostage Taking (Kidnapping),2015
Attack Type,UKR,1,0,0,0,0,Hostage Taking (Kidnapping),1996
Attack Type,UKR,1,0,0,1,0,Hostage Taking (Kidnapping),2012
Attack Type,UKR,88,17,1,72,0,Hostage Taking (Kidnapping),2014
Attack Type,UKR,13,109,85,317,108,Hostage Taking (Kidnapping),2015
Attack Type,URY,6,1,0,0,0,Hostage Taking (Kidnapping),1970
Attack Type,URY,3,0,0,0,0,Hostage Taking (Kidnapping),1971
Attack Type,URY,1,0,0,0,0,Hostage Taking (Kidnapping),1972
Attack Type,URY,1,0,0,0,0,Hostage Taking (Kidnapping),1997
Attack Type,USA,1,4,0,2,0,Hostage Taking (Kidnapping),1970
Attack Type,USA,1,0,0,1,0,Hostage Taking (Kidnapping),1971
Attack Type,USA,1,0,0,0,0,Hostage Taking (Kidnapping),1972
Attack Type,USA,3,2,0,2,0,Hostage Taking (Kidnapping),1973
Attack Type,USA,1,0,0,0,0,Hostage Taking (Kidnapping),1974
Attack Type,USA,1,0,0,0,0,Hostage Taking (Kidnapping),1977
Attack Type,USA,1,0,0,1,0,Hostage Taking (Kidnapping),1978
Attack Type,USA,1,0,0,0,0,Hostage Taking (Kidnapping),1979
Attack Type,USA,3,0,0,0,0,Hostage Taking (Kidnapping),1980
Attack Type,USA,2,1,0,0,0,Hostage Taking (Kidnapping),1981
Attack Type,USA,2,0,0,1,0,Hostage Taking (Kidnapping),1982
Attack Type,USA,1,0,0,1,0,Hostage Taking (Kidnapping),1997
Attack Type,USA,1,0,0,0,0,Hostage Taking (Kidnapping),2011
Attack Type,VEN,2,0,0,0,0,Hostage Taking (Kidnapping),1970
Attack Type,VEN,3,0,0,0,0,Hostage Taking (Kidnapping),1971
Attack Type,VEN,1,0,0,0,0,Hostage Taking (Kidnapping),1972
Attack Type,VEN,1,0,0,0,0,Hostage Taking (Kidnapping),1973
Attack Type,VEN,1,0,0,0,0,Hostage Taking (Kidnapping),1976
Attack Type,VEN,2,0,0,0,0,Hostage Taking (Kidnapping),1979
Attack Type,VEN,2,2,0,0,0,Hostage Taking (Kidnapping),1981
Attack Type,VEN,1,0,0,0,0,Hostage Taking (Kidnapping),1983
Attack Type,VEN,2,0,0,0,0,Hostage Taking (Kidnapping),1985
Attack Type,VEN,8,2,0,0,0,Hostage Taking (Kidnapping),1987
Attack Type,VEN,1,0,0,0,0,Hostage Taking (Kidnapping),1988
Attack Type,VEN,2,0,0,0,0,Hostage Taking (Kidnapping),1989
Attack Type,VEN,1,0,0,0,0,Hostage Taking (Kidnapping),1991
Attack Type,VEN,1,0,0,0,0,Hostage Taking (Kidnapping),1992
Attack Type,VEN,1,0,0,0,0,Hostage Taking (Kidnapping),1994
Attack Type,VEN,1,0,0,0,0,Hostage Taking (Kidnapping),1995
Attack Type,VEN,1,0,0,0,0,Hostage Taking (Kidnapping),1996
Attack Type,VEN,13,1,0,0,0,Hostage Taking (Kidnapping),1997
Attack Type,VEN,1,0,0,0,0,Hostage Taking (Kidnapping),1999
Attack Type,VEN,1,0,0,0,0,Hostage Taking (Kidnapping),2001
Attack Type,VEN,1,10,0,1,0,Hostage Taking (Kidnapping),2009
Attack Type,VEN,1,0,0,0,0,Hostage Taking (Kidnapping),2014
Attack Type,VUT,1,0,0,0,0,Hostage Taking (Kidnapping),1996
Attack Type,XKX,2,1,0,0,0,Hostage Taking (Kidnapping),2000
Attack Type,YEM,1,0,0,0,0,Hostage Taking (Kidnapping),1991
Attack Type,YEM,1,0,0,0,0,Hostage Taking (Kidnapping),1992
Attack Type,YEM,5,0,0,0,0,Hostage Taking (Kidnapping),1994
Attack Type,YEM,1,0,0,0,0,Hostage Taking (Kidnapping),1995
Attack Type,YEM,5,0,0,0,0,Hostage Taking (Kidnapping),1996
Attack Type,YEM,8,0,0,0,0,Hostage Taking (Kidnapping),1997
Attack Type,YEM,2,3,0,0,0,Hostage Taking (Kidnapping),1998
Attack Type,YEM,5,0,0,0,0,Hostage Taking (Kidnapping),1999
Attack Type,YEM,4,0,0,0,0,Hostage Taking (Kidnapping),2000
Attack Type,YEM,2,0,0,0,0,Hostage Taking (Kidnapping),2001
Attack Type,YEM,2,0,0,0,0,Hostage Taking (Kidnapping),2005
Attack Type,YEM,1,0,0,0,0,Hostage Taking (Kidnapping),2006
Attack Type,YEM,1,0,0,0,0,Hostage Taking (Kidnapping),2008
Attack Type,YEM,8,6,0,0,0,Hostage Taking (Kidnapping),2009
Attack Type,YEM,6,0,0,0,0,Hostage Taking (Kidnapping),2010
Attack Type,YEM,8,0,0,0,0,Hostage Taking (Kidnapping),2011
Attack Type,YEM,21,215,25,2,0,Hostage Taking (Kidnapping),2012
Attack Type,YEM,40,27,4,5,0,Hostage Taking (Kidnapping),2013
Attack Type,YEM,78,107,23,76,5,Hostage Taking (Kidnapping),2014
Attack Type,YEM,90,52,3,69,0,Hostage Taking (Kidnapping),2015
Attack Type,ZAF,1,2,0,0,0,Hostage Taking (Kidnapping),1988
Attack Type,ZAF,1,0,0,0,0,Hostage Taking (Kidnapping),1990
Attack Type,ZAF,1,0,0,0,0,Hostage Taking (Kidnapping),1994
Attack Type,ZMB,1,0,0,0,0,Hostage Taking (Kidnapping),2002
Attack Type,ZWE,2,0,0,0,0,Hostage Taking (Kidnapping),1979
Attack Type,ZWE,1,1,0,2,0,Hostage Taking (Kidnapping),1980
Attack Type,ZWE,1,6,0,0,0,Hostage Taking (Kidnapping),1982
Attack Type,ZWE,1,0,0,1,0,Hostage Taking (Kidnapping),1983
Attack Type,AFG,1,0,0,3,0,Unarmed Assault,2004
Attack Type,AFG,1,3,0,0,0,Unarmed Assault,2005
Attack Type,AFG,3,3,0,16,0,Unarmed Assault,2008
Attack Type,AFG,6,4,0,207,0,Unarmed Assault,2009
Attack Type,AFG,7,3,0,153,0,Unarmed Assault,2010
Attack Type,AFG,3,0,0,12,0,Unarmed Assault,2011
Attack Type,AFG,15,4,1,1178,1,Unarmed Assault,2012
Attack Type,AFG,6,0,0,580,0,Unarmed Assault,2013
Attack Type,AFG,2,3,0,1,0,Unarmed Assault,2014
Attack Type,AFG,15,11,0,591,0,Unarmed Assault,2015
Attack Type,ALB,1,0,0,0,0,Unarmed Assault,1992
Attack Type,ALB,1,0,0,0,0,Unarmed Assault,2003
Attack Type,ARG,3,0,0,0,0,Unarmed Assault,1992
Attack Type,ARG,2,0,0,30,0,Unarmed Assault,1994
Attack Type,ARG,1,0,0,0,0,Unarmed Assault,1995
Attack Type,ARG,1,0,0,0,0,Unarmed Assault,1997
Attack Type,AUS,2,0,0,23,0,Unarmed Assault,1997
Attack Type,AUS,1,0,0,0,0,Unarmed Assault,2001
Attack Type,AUT,1,0,0,0,0,Unarmed Assault,1974
Attack Type,AUT,1,0,0,0,0,Unarmed Assault,2008
Attack Type,BEL,3,0,0,0,0,Unarmed Assault,1992
Attack Type,BEL,1,0,0,0,0,Unarmed Assault,1994
Attack Type,BEL,8,0,0,20,0,Unarmed Assault,2003
Attack Type,BGD,2,0,0,0,0,Unarmed Assault,1994
Attack Type,BGD,1,0,0,50,0,Unarmed Assault,1996
Attack Type,BGD,1,1,1,0,0,Unarmed Assault,2008
Attack Type,BGD,1,0,0,1,1,Unarmed Assault,2009
Attack Type,BGD,2,0,0,17,0,Unarmed Assault,2013
Attack Type,BGD,3,0,0,8,0,Unarmed Assault,2015
Attack Type,BGR,1,0,0,1,0,Unarmed Assault,1996
Attack Type,BGR,1,0,0,1,0,Unarmed Assault,1998
Attack Type,BGR,1,0,0,0,0,Unarmed Assault,2013
Attack Type,BHR,1,0,0,3,0,Unarmed Assault,1994
Attack Type,BHR,1,0,0,2,0,Unarmed Assault,2012
Attack Type,BIH,2,0,0,2,0,Unarmed Assault,1997
Attack Type,BIH,1,0,0,0,0,Unarmed Assault,2003
Attack Type,BLR,1,0,0,1,0,Unarmed Assault,2006
Attack Type,BRA,1,0,0,2,0,Unarmed Assault,1995
Attack Type,BRA,1,0,0,0,0,Unarmed Assault,1997
Attack Type,CAF,2,2,0,5,0,Unarmed Assault,1991
Attack Type,CAN,1,0,0,1,0,Unarmed Assault,1992
Attack Type,CAN,1,0,0,27,0,Unarmed Assault,2000
Attack Type,CAN,1,0,0,1,0,Unarmed Assault,2008
Attack Type,CAN,1,0,0,0,0,Unarmed Assault,2012
Attack Type,CAN,1,0,0,1,0,Unarmed Assault,2015
Attack Type,CHL,2,0,0,0,0,Unarmed Assault,1988
Attack Type,CHL,1,1,0,5,0,Unarmed Assault,1995
Attack Type,CHL,1,0,0,10,0,Unarmed Assault,1997
Attack Type,CHL,1,0,0,7,0,Unarmed Assault,2014
Attack Type,CHN,1,0,0,150,0,Unarmed Assault,1998
Attack Type,CHN,1,0,0,0,0,Unarmed Assault,2008
Attack Type,CHN,2,0,0,54,0,Unarmed Assault,2009
Attack Type,CHN,2,1,1,13,0,Unarmed Assault,2015
Attack Type,CIV,1,0,0,0,0,Unarmed Assault,1992
Attack Type,COL,1,1,0,0,0,Unarmed Assault,1988
Attack Type,COL,5,2,0,2,0,Unarmed Assault,1998
Attack Type,COL,2,65,0,0,0,Unarmed Assault,1999
Attack Type,COL,2,5,0,6,0,Unarmed Assault,2001
Attack Type,COL,1,0,0,0,0,Unarmed Assault,2002
Attack Type,COL,1,1,0,6,0,Unarmed Assault,2014
Attack Type,CUB,2,0,0,0,0,Unarmed Assault,1997
Attack Type,CZE,1,1,0,0,0,Unarmed Assault,1995
Attack Type,CZE,1,0,0,0,0,Unarmed Assault,2001
Attack Type,CZE,1,0,0,20,0,Unarmed Assault,2008
Attack Type,CZE,2,0,0,0,0,Unarmed Assault,2014
Attack Type,DEU,1,0,0,0,0,Unarmed Assault,1978
Attack Type,DEU,1,0,0,0,0,Unarmed Assault,1983
Attack Type,DEU,1,0,0,2,0,Unarmed Assault,1984
Attack Type,DEU,3,0,0,10,0,Unarmed Assault,1991
Attack Type,DEU,7,1,0,1,0,Unarmed Assault,1992
Attack Type,DEU,6,0,0,43,0,Unarmed Assault,1994
Attack Type,DEU,1,0,0,2,0,Unarmed Assault,1997
Attack Type,DEU,1,0,0,1,0,Unarmed Assault,1999
Attack Type,DEU,1,0,0,3,0,Unarmed Assault,2004
Attack Type,DEU,2,0,0,5,0,Unarmed Assault,2015
Attack Type,DJI,1,2,0,0,0,Unarmed Assault,1994
Attack Type,DOM,1,0,0,1,0,Unarmed Assault,1997
Attack Type,DZA,1,1,0,0,0,Unarmed Assault,1997
Attack Type,EGY,1,0,0,0,0,Unarmed Assault,1994
Attack Type,EGY,1,0,0,2,0,Unarmed Assault,2012
Attack Type,ESP,1,0,0,1,0,Unarmed Assault,2002
Attack Type,FRA,2,0,0,0,0,Unarmed Assault,1973
Attack Type,FRA,2,0,0,0,0,Unarmed Assault,1979
Attack Type,FRA,1,1,0,0,0,Unarmed Assault,1981
Attack Type,FRA,1,0,0,0,0,Unarmed Assault,1983
Attack Type,FRA,1,0,0,0,0,Unarmed Assault,1994
Attack Type,FRA,1,0,0,1,0,Unarmed Assault,2008
Attack Type,FRA,1,0,0,3,0,Unarmed Assault,2012
Attack Type,FRA,1,0,0,0,0,Unarmed Assault,2013
Attack Type,FRA,1,0,0,1,0,Unarmed Assault,2014
Attack Type,FRA,1,3,0,0,0,Unarmed Assault,2015
Attack Type,GBR,1,1,0,0,0,Unarmed Assault,1974
Attack Type,GBR,1,1,0,0,0,Unarmed Assault,1978
Attack Type,GBR,1,1,0,0,0,Unarmed Assault,1979
Attack Type,GBR,1,0,0,0,0,Unarmed Assault,1981
Attack Type,GBR,2,2,0,0,0,Unarmed Assault,1982
Attack Type,GBR,3,3,0,0,0,Unarmed Assault,1986
Attack Type,GBR,1,0,0,0,0,Unarmed Assault,1987
Attack Type,GBR,2,2,0,0,0,Unarmed Assault,1997
Attack Type,GBR,5,0,0,8,0,Unarmed Assault,1999
Attack Type,GBR,3,0,0,8,0,Unarmed Assault,2000
Attack Type,GBR,2,1,0,2,0,Unarmed Assault,2001
Attack Type,GBR,2,0,0,0,0,Unarmed Assault,2002
Attack Type,GBR,1,0,0,1,0,Unarmed Assault,2005
Attack Type,GBR,1,2,0,0,0,Unarmed Assault,2007
Attack Type,GBR,2,0,0,1,0,Unarmed Assault,2008
Attack Type,GBR,1,0,0,1,0,Unarmed Assault,2011
Attack Type,GBR,3,0,0,0,0,Unarmed Assault,2014
Attack Type,GBR,3,0,0,4,0,Unarmed Assault,2015
Attack Type,GEO,1,0,0,7,0,Unarmed Assault,2001
Attack Type,GHA,1,1,0,0,0,Unarmed Assault,1996
Attack Type,GRC,1,0,0,0,0,Unarmed Assault,1976
Attack Type,GRC,1,0,0,3,0,Unarmed Assault,1999
Attack Type,GRC,1,0,0,2,0,Unarmed Assault,2006
Attack Type,GRC,1,0,0,2,0,Unarmed Assault,2012
Attack Type,GRC,1,0,0,0,0,Unarmed Assault,2014
Attack Type,GRC,2,0,0,1,0,Unarmed Assault,2015
Attack Type,GTM,1,5,0,0,0,Unarmed Assault,1980
Attack Type,HKG,1,0,0,46,0,Unarmed Assault,2008
Attack Type,HND,1,0,0,0,0,Unarmed Assault,1973
Attack Type,HND,1,0,0,0,0,Unarmed Assault,1979
Attack Type,HND,1,0,0,1,0,Unarmed Assault,1997
Attack Type,HTI,4,18,0,1,0,Unarmed Assault,1994
Attack Type,HTI,1,0,0,1,0,Unarmed Assault,1995
Attack Type,HTI,1,0,0,0,0,Unarmed Assault,1997
Attack Type,HUN,1,0,0,1,0,Unarmed Assault,1996
Attack Type,HUN,1,1,0,1,0,Unarmed Assault,1997
Attack Type,IDN,1,1,0,0,0,Unarmed Assault,1996
Attack Type,IDN,1,3,0,0,0,Unarmed Assault,1998
Attack Type,IDN,3,1,0,16,0,Unarmed Assault,1999
Attack Type,IDN,1,3,0,0,0,Unarmed Assault,2001
Attack Type,IDN,1,0,0,1,0,Unarmed Assault,2006
Attack Type,IDN,1,0,0,1,0,Unarmed Assault,2007
Attack Type,IDN,1,2,0,0,0,Unarmed Assault,2011
Attack Type,IND,1,1,0,0,0,Unarmed Assault,1989
Attack Type,IND,1,0,0,0,0,Unarmed Assault,1991
Attack Type,IND,4,0,0,0,0,Unarmed Assault,1992
Attack Type,IND,1,2,0,2,0,Unarmed Assault,1994
Attack Type,IND,21,0,0,24,0,Unarmed Assault,1995
Attack Type,IND,2,5,5,0,0,Unarmed Assault,1996
Attack Type,IND,2,2,0,5,0,Unarmed Assault,1999
Attack Type,IND,1,0,0,2,0,Unarmed Assault,2000
Attack Type,IND,4,0,0,5,0,Unarmed Assault,2001
Attack Type,IND,1,1,0,0,0,Unarmed Assault,2003
Attack Type,IND,2,0,0,14,0,Unarmed Assault,2008
Attack Type,IND,2,2,2,1,0,Unarmed Assault,2009
Attack Type,IND,5,2,1,23,8,Unarmed Assault,2010
Attack Type,IND,7,2,0,8,0,Unarmed Assault,2011
Attack Type,IND,3,2,0,5,0,Unarmed Assault,2012
Attack Type,IND,4,0,0,7,0,Unarmed Assault,2013
Attack Type,IND,7,0,0,32,0,Unarmed Assault,2014
Attack Type,IND,10,1,0,9,0,Unarmed Assault,2015
Attack Type,IRL,1,1,0,0,0,Unarmed Assault,1991
Attack Type,IRL,1,0,0,1,0,Unarmed Assault,2001
Attack Type,IRL,1,0,0,7,0,Unarmed Assault,2010
Attack Type,IRN,1,5,0,0,0,Unarmed Assault,1978
Attack Type,IRQ,1,0,0,0,0,Unarmed Assault,2005
Attack Type,IRQ,1,1,0,0,0,Unarmed Assault,2010
Attack Type,IRQ,1,1,0,0,0,Unarmed Assault,2011
Attack Type,ISR,1,0,0,3,0,Unarmed Assault,1989
Attack Type,ISR,2,21,0,124,0,Unarmed Assault,1990
Attack Type,ISR,2,2,0,12,0,Unarmed Assault,1991
Attack Type,ISR,8,1,0,27,0,Unarmed Assault,1992
Attack Type,ISR,3,0,0,11,0,Unarmed Assault,1994
Attack Type,ISR,1,3,0,11,0,Unarmed Assault,1996
Attack Type,ISR,1,0,0,0,0,Unarmed Assault,1997
Attack Type,ISR,1,0,0,0,0,Unarmed Assault,2000
Attack Type,ISR,1,0,0,0,0,Unarmed Assault,2001
Attack Type,ISR,1,4,0,45,0,Unarmed Assault,2008
Attack Type,ISR,1,1,1,2,0,Unarmed Assault,2009
Attack Type,ISR,4,0,0,18,0,Unarmed Assault,2015
Attack Type,ITA,1,0,0,0,0,Unarmed Assault,1970
Attack Type,ITA,1,0,0,0,0,Unarmed Assault,1978
Attack Type,ITA,1,0,0,1,0,Unarmed Assault,1979
Attack Type,ITA,1,0,0,0,0,Unarmed Assault,1994
Attack Type,ITA,1,0,0,0,0,Unarmed Assault,2008
Attack Type,ITA,2,0,0,0,0,Unarmed Assault,2013
Attack Type,ITA,1,0,0,3,0,Unarmed Assault,2014
Attack Type,ITA,1,0,0,0,0,Unarmed Assault,2015
Attack Type,JAM,1,0,0,0,0,Unarmed Assault,1992
Attack Type,JPN,1,1,0,0,0,Unarmed Assault,1978
Attack Type,JPN,1,2,0,1,0,Unarmed Assault,1979
Attack Type,JPN,1,0,0,0,0,Unarmed Assault,1984
Attack Type,JPN,1,0,0,25,0,Unarmed Assault,1988
Attack Type,JPN,2,0,0,0,0,Unarmed Assault,1990
Attack Type,JPN,1,0,0,0,0,Unarmed Assault,1992
Attack Type,JPN,1,7,0,500,0,Unarmed Assault,1994
Attack Type,JPN,8,13,0,6219,0,Unarmed Assault,1995
Attack Type,JPN,2,0,0,0,0,Unarmed Assault,1996
Attack Type,JPN,1,0,0,0,0,Unarmed Assault,1997
Attack Type,JPN,10,0,0,0,0,Unarmed Assault,2000
Attack Type,KEN,1,0,0,0,0,Unarmed Assault,1992
Attack Type,KEN,1,0,0,1,0,Unarmed Assault,1995
Attack Type,KEN,3,0,0,5,0,Unarmed Assault,2001
Attack Type,KEN,1,1,0,0,0,Unarmed Assault,2013
Attack Type,KGZ,1,0,0,1,0,Unarmed Assault,2007
Attack Type,KHM,1,0,0,0,0,Unarmed Assault,1998
Attack Type,KHM,1,0,0,1,0,Unarmed Assault,2008
Attack Type,KNA,1,0,0,9,0,Unarmed Assault,1995
Attack Type,KOR,1,0,0,0,0,Unarmed Assault,1991
Attack Type,KOR,1,1,0,0,0,Unarmed Assault,1994
Attack Type,KOR,1,0,0,0,0,Unarmed Assault,1995
Attack Type,KOR,1,0,0,30,0,Unarmed Assault,1996
Attack Type,KWT,1,0,0,16,1,Unarmed Assault,2003
Attack Type,LBN,1,0,0,1,0,Unarmed Assault,2000
Attack Type,LBN,1,0,0,3,0,Unarmed Assault,2002
Attack Type,LBN,3,0,0,5,0,Unarmed Assault,2013
Attack Type,LBN,1,0,0,0,0,Unarmed Assault,2014
Attack Type,LBY,4,0,0,1,0,Unarmed Assault,2015
Attack Type,LKA,1,0,0,0,0,Unarmed Assault,1992
Attack Type,LKA,1,2,0,0,0,Unarmed Assault,1994
Attack Type,LKA,2,4,0,6,0,Unarmed Assault,1995
Attack Type,LKA,2,3,1,0,0,Unarmed Assault,2008
Attack Type,LKA,1,0,0,12,0,Unarmed Assault,2013
Attack Type,MAC,1,0,0,2,0,Unarmed Assault,1996
Attack Type,MAR,1,0,0,12,0,Unarmed Assault,1996
Attack Type,MDG,1,0,0,1,0,Unarmed Assault,1997
Attack Type,MDV,1,0,0,1,0,Unarmed Assault,2006
Attack Type,MEX,1,0,0,1,0,Unarmed Assault,1996
Attack Type,MEX,2,0,0,2,0,Unarmed Assault,1997
Attack Type,MEX,1,0,0,1,0,Unarmed Assault,2012
