category,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,year
3668,7,10,0,13,0,1619,2010
3668,3,23,0,3,0,1619,2011
3668,16,45,7,10,0,1619,2012
3668,3,3,0,0,0,1619,2013
3668,1,4,0,0,0,1619,2014
3668,4,14,5,10,0,1619,2015
3668,2,0,0,0,0,1651,1974
3668,1,0,0,0,0,1651,1976
3668,2,4,0,0,0,1651,1979
3668,6,11,0,1,1,1651,1980
3668,1,3,0,0,0,1651,1986
3668,1,0,0,0,0,1651,1991
3668,6,5,0,0,0,1651,1992
3668,2,2,0,0,0,1651,1994
3668,1,1,0,1,0,1651,1995
3668,1,1,0,0,0,1651,1996
3668,7,10,0,31,0,1651,1997
3668,1,0,0,1,0,1651,2007
3668,1,0,0,1,1,1651,2014
3668,2,0,0,0,0,1668,1970
3668,2,0,0,0,0,1668,1973
3668,3,0,0,7,0,1668,1974
3668,10,0,0,2,0,1668,1975
3668,1,2,0,0,0,1668,1976
3668,4,0,0,0,0,1668,1977
3668,35,4,0,53,0,1668,1978
3668,15,2,0,2,0,1668,1979
3668,1,0,0,0,0,1668,1981
3668,2,0,0,0,0,1668,1982
3668,12,2,0,1,0,1668,1983
3668,15,0,0,11,0,1668,1984
3668,10,2,0,7,0,1668,1985
3668,10,3,0,1,0,1668,1986
3668,10,1,0,3,0,1668,1987
3668,16,0,0,26,0,1668,1988
3668,13,2,0,1,0,1668,1989
3668,92,2,0,125,0,1668,1990
3668,19,1,0,1,0,1668,1991
3668,37,0,0,0,0,1668,1992
3668,9,8,0,504,0,1668,1994
3668,20,15,0,6225,0,1668,1995
3668,8,0,0,2,0,1668,1996
3668,5,0,0,0,0,1668,1997
3668,1,0,0,1,0,1668,1998
3668,2,0,0,0,0,1668,1999
3668,13,0,0,0,0,1668,2000
3668,3,0,0,0,0,1668,2001
3668,2,0,0,0,0,1668,2002
3668,2,0,0,0,0,1668,2003
3668,3,0,0,0,0,1668,2008
3668,1,0,0,0,0,1668,2009
3668,5,0,0,0,0,1668,2014
3668,10,0,0,0,0,1668,2015
3668,9,1,0,1,0,1705,1970
3668,2,0,0,0,0,1705,1971
3668,3,2,2,0,0,1705,1972
3668,1,0,0,0,0,1705,1973
3668,1,9,0,5,0,1705,1976
3668,1,1,0,0,0,1705,1980
3668,2,0,0,2,0,1705,1981
3668,1,0,0,6,0,1705,1982
3668,7,0,0,1,0,1705,1983
3668,5,1,0,4,0,1705,1984
3668,1,0,0,0,0,1705,1988
3668,3,0,0,5,0,1705,1990
3668,10,1,0,4,0,1705,1991
3668,2,1,0,0,0,1705,1992
3668,6,0,0,7,0,1705,1994
3668,2,0,0,1,0,1705,1995
3668,2,0,0,1,0,1705,1996
3668,3,0,0,4,0,1705,1997
3668,1,0,0,0,0,1705,1998
3668,2,0,0,1,1,1705,1999
3668,2,0,0,2,0,1705,2000
3668,2,1,0,0,0,1705,2001
3668,2,3,0,0,0,1705,2002
3668,4,62,4,100,0,1705,2005
3668,1,1,0,6,0,1705,2006
3668,2,1,0,4,0,1705,2010
3668,2,1,1,16,4,1705,2012
3668,1,0,0,0,0,1705,2013
3668,3,1,0,7,7,1705,2014
3668,3,7,1,11,0,1705,2015
3668,5,9,0,1,0,1776,1992
3668,2,2,0,0,0,1776,1997
3668,1,2,0,0,0,1776,2000
3668,1,0,0,1,0,1776,2001
3668,1,2,0,2,0,1776,2008
3668,5,12,3,2,0,1776,2011
3668,4,2,0,3,0,1776,2012
3668,4,0,0,1,0,1776,2013
3668,4,27,0,100,0,1779,1975
3668,2,0,0,0,0,1779,1976
3668,1,4,0,0,0,1779,1978
3668,1,15,0,85,0,1779,1980
3668,4,4,0,5,0,1779,1989
3668,4,0,0,0,0,1779,1991
3668,28,66,0,61,0,1779,1992
3668,5,40,0,1,0,1779,1994
3668,4,2,0,2,0,1779,1995
3668,2,2,0,0,0,1779,1996
3668,15,32,0,17,0,1779,1997
3668,2,226,1,4000,0,1779,1998
3668,4,26,2,5,0,1779,2000
3668,7,13,0,8,0,1779,2001
3668,2,16,3,0,0,1779,2002
3668,2,3,0,0,0,1779,2003
3668,2,56,0,0,0,1779,2005
3668,2,18,0,6,0,1779,2006
3668,9,27,1,47,0,1779,2007
3668,10,92,0,3,0,1779,2008
3668,1,0,0,0,0,1779,2009
3668,11,18,1,159,0,1779,2010
3668,40,41,2,112,0,1779,2011
3668,77,97,5,399,3,1779,2012
3668,78,206,18,444,1,1779,2013
3668,115,314,25,407,2,1779,2014
3668,66,270,33,205,1,1779,2015
3668,39,23,1,146,1,1821,1999
3668,59,23,0,84,0,1821,2000
3668,17,20,0,59,0,1821,2001
3668,5,1,0,32,0,1821,2002
3668,8,5,0,3,0,1821,2003
3668,1,0,0,5,0,1821,2004
3668,8,1,0,0,0,1821,2005
3668,6,0,0,4,0,1821,2006
3668,5,1,0,0,0,1821,2007
3668,11,0,0,5,1,1821,2008
3668,1,0,0,0,0,1821,2009
3668,1,1,0,11,0,1821,2010
3668,1,0,0,0,0,1821,2011
3668,4,3,0,4,0,1821,2012
3668,6,1,0,4,0,1821,2013
3668,4,2,0,3,0,1821,2014
3668,2,0,0,0,0,1821,2015
3668,1,0,0,0,0,1856,1974
3668,1,0,0,0,0,1856,1975
3668,1,0,0,0,0,1856,1976
3668,1,1,0,0,0,1856,1978
3668,3,0,0,0,0,1856,1980
3668,3,2,0,0,0,1856,1981
3668,1,0,0,1,0,1856,1982
3668,3,1,0,13,0,1856,1983
3668,1,4,0,2,0,1856,1984
3668,2,11,0,18,0,1856,1985
3668,9,1,0,0,0,1856,1987
3668,4,2,0,1,0,1856,1988
3668,5,1,0,1,0,1856,1991
3668,14,2,0,11,0,1856,1992
3668,2,0,0,3,0,1856,1994
3668,2,2,0,1,0,1856,2001
3668,1,4,2,0,0,1856,2002
3668,3,1,0,18,1,1856,2003
3668,1,0,0,0,0,1856,2005
3668,1,0,0,0,0,1856,2011
3668,1,28,1,227,0,1856,2015
3668,5,0,0,0,0,1859,1996
3668,2,1,0,2,0,1859,1999
3668,4,2,0,4,1,1859,2000
3668,1,0,0,0,0,1859,2001
3668,2,2,0,1,0,1859,2002
3668,1,1,0,0,0,1859,2003
3668,2,0,0,0,0,1859,2005
3668,3,1,0,2,0,1859,2006
3668,1,0,0,1,0,1859,2007
3668,1,0,0,4,0,1859,2010
3668,1,0,0,0,0,1859,2011
3668,2,1,0,1,0,1859,2014
3668,2,1,0,0,0,1859,2015
3668,1,2,0,0,0,1867,1989
3668,1,0,0,0,0,1867,1990
3668,3,1,0,0,0,1867,1992
3668,1,2,0,1,0,1867,1994
3668,1,5,0,1,0,1867,1996
3668,7,1,0,37,0,1867,2000
3668,1,0,0,9,0,1867,2001
3668,2,10,0,0,0,1867,2003
3668,2,0,0,0,0,1867,2015
3668,2,0,0,1,0,1881,1992
3668,2,1,0,0,0,1881,1994
3668,1,0,0,0,0,1881,1995
3668,2,0,0,0,0,1881,1997
3668,4,0,0,0,0,1881,1998
3668,1,0,0,0,0,1881,1999
3668,3,1,0,34,0,1881,2000
3668,1,0,0,1,0,1881,2007
3668,1,0,0,0,0,1903,1970
3668,1,0,0,0,0,1903,1971
3668,3,0,0,0,0,1903,1972
3668,11,4,2,0,0,1903,1973
3668,11,0,0,10,0,1903,1974
3668,15,28,0,29,0,1903,1975
3668,4,4,0,1,0,1903,1976
3668,4,3,0,1,0,1903,1977
3668,11,107,0,173,0,1903,1978
3668,35,30,0,93,0,1903,1979
3668,83,90,0,265,0,1903,1980
3668,77,226,0,669,0,1903,1981
3668,111,231,0,452,1,1903,1982
3668,209,597,1,946,0,1903,1983
3668,153,58,1,240,0,1903,1984
3668,88,626,1,1436,0,1903,1985
3668,96,239,0,1010,0,1903,1986
3668,89,159,0,334,0,1903,1987
3668,120,171,3,580,0,1903,1988
3668,137,110,0,362,0,1903,1989
3668,82,113,1,190,0,1903,1990
3668,89,98,1,385,0,1903,1991
3668,84,65,0,106,0,1903,1992
3668,44,31,0,48,0,1903,1994
3668,35,34,0,65,0,1903,1995
3668,34,49,0,51,0,1903,1996
3668,42,26,0,38,0,1903,1997
3668,22,17,2,46,0,1903,1998
3668,37,21,4,48,1,1903,1999
3668,11,11,1,12,0,1903,2000
3668,5,0,0,3,0,1903,2001
3668,8,2,0,4,0,1903,2002
3668,5,3,0,1,0,1903,2003
3668,1,1,0,2,0,1903,2004
3668,17,22,0,58,0,1903,2005
3668,6,11,3,5,0,1903,2006
3668,18,40,1,148,3,1903,2007
3668,56,142,7,485,2,1903,2008
3668,14,17,4,21,0,1903,2009
3668,5,2,0,6,0,1903,2010
3668,10,1,0,23,0,1903,2011
3668,15,9,1,92,0,1903,2012
3668,121,188,35,1047,5,1903,2013
3668,204,131,15,529,5,1903,2014
3668,44,111,24,347,0,1903,2015
3668,2,0,0,0,0,1916,1979
3668,4,0,0,5,0,1916,1981
3668,12,30,0,8,0,1916,1983
3668,1,4,0,11,0,1916,1988
3668,3,0,0,0,0,1916,1994
3668,1,0,0,1,0,1916,2006
3668,1,0,0,0,0,1916,2009
3668,1,1,0,2,0,1916,2015
3668,4,2,0,0,0,1927,1990
3668,1,0,0,0,0,1927,1991
3668,9,36,0,27,0,1927,1992
3668,3,110,0,0,0,1927,1994
3668,1,10,0,0,0,1927,1996
3668,2,0,0,0,0,1927,1999
3668,1,0,0,8,0,1927,2000
3668,3,1,0,0,0,1927,2001
3668,3,3,0,0,0,1927,2002
3668,2,2,0,0,0,1927,2003
3668,1,12,0,0,0,1927,2008
3668,1,0,0,0,0,1927,2012
3668,1,0,0,0,0,1927,2014
3668,3,0,0,1,0,1930,1979
3668,2,0,0,0,0,1930,1980
3668,3,15,15,1,0,1930,1984
3668,1,0,0,0,0,1930,1992
3668,1,0,0,0,0,1930,1995
3668,4,12,0,0,0,1930,1996
3668,1,0,0,0,0,1930,2007
3668,1,0,0,0,0,1930,2008
3668,1,0,0,2,2,1930,2011
3668,59,32,3,37,0,1930,2012
3668,290,214,14,613,7,1930,2013
3668,725,686,35,892,2,1930,2014
3668,530,679,70,832,34,1930,2015
3668,1,0,0,1,0,1939,1991
3668,1,0,0,0,0,1939,1992
3668,2,0,0,0,0,1939,1995
3668,3,0,0,1,0,1939,1996
3668,1,1,0,0,0,1939,1997
3668,1,0,0,0,0,1964,1983
3668,8,0,0,1,0,1964,1985
3668,3,0,0,0,0,1964,1994
3668,1,0,0,0,0,1976,1995
3668,10,0,0,17,0,1976,1996
3668,16,1,0,14,0,1976,1997
3668,6,0,0,15,0,1976,1998
3668,1,0,0,0,0,1978,1994
3668,1,1,0,6,0,1978,1995
3668,2,0,0,0,0,1978,1997
3668,5,0,0,0,0,1978,1998
3668,2,0,0,0,0,1978,1999
3668,3,3,0,0,0,1978,2000
3668,66,35,11,29,0,1978,2001
3668,8,3,0,4,0,1978,2002
3668,5,0,0,0,0,1978,2003
3668,3,0,0,0,0,1978,2006
3668,1,0,0,1,0,1978,2007
3668,8,2,0,11,0,1978,2008
3668,1,0,0,1,0,1978,2009
3668,1,5,0,0,0,1978,2012
3668,3,0,0,5,0,1978,2014
3668,4,0,0,2,0,1978,2015
3668,1,4,0,0,0,1983,1991
3668,7,16,0,58,0,1983,1992
3668,3,4,0,0,0,1983,1995
3668,2,1,0,1,0,1983,1996
3668,1,0,0,1,0,1983,1997
3668,5,0,0,0,0,1983,2002
3668,1,0,0,0,0,1983,2006
3668,1,2,0,0,0,1983,2009
3668,1,0,0,0,0,1983,2011
3668,1,0,0,3,0,1983,2012
3668,2,0,0,0,0,1983,2013
3668,1,1,0,31,0,1983,2014
3668,3,32,0,0,0,2005,1992
3668,1,1,0,0,0,2005,2002
3668,1,0,0,8,0,2006,1973
3668,3,0,0,3,0,2006,1975
3668,2,100,1,1,0,2006,1977
3668,1,5,0,0,0,2006,1979
3668,1,0,0,0,0,2006,1983
3668,15,20,0,54,0,2006,1986
3668,4,9,0,2,0,2006,1988
3668,2,0,0,8,0,2006,1989
3668,3,0,0,3,0,2006,1990
3668,3,0,0,1,0,2006,1991
3668,2,0,0,0,0,2006,1992
3668,3,2,0,0,0,2006,2000
3668,1,0,0,2,0,2006,2001
3668,2,0,0,0,0,2006,2008
3668,1,0,0,1,0,2006,2009
3668,2,2,0,1,0,2006,2012
3668,13,2,0,1,0,2006,2013
3668,12,1,0,4,0,2006,2014
3668,5,1,0,1,0,2006,2015
3668,1,0,0,1,0,2008,2006
3668,1,0,0,12,0,2008,2007
3668,1,0,0,0,0,2008,2008
3668,2,0,0,0,0,2008,2013
3668,9,0,0,0,0,2008,2014
3668,2,0,0,3,0,2008,2015
3668,1,14,0,1,0,2009,1990
3668,9,40,0,19,0,2009,1991
3668,3,5,0,0,0,2009,1992
3668,10,69,0,45,0,2009,1994
3668,1,2,0,6,0,2009,1995
3668,3,0,0,3,0,2009,1997
3668,4,10,8,0,0,2009,2007
3668,8,55,17,48,25,2009,2008
3668,6,30,0,0,0,2009,2009
3668,1,1,0,0,0,2009,2010
3668,3,2,0,2,0,2009,2011
3668,13,5,0,45,0,2009,2012
3668,56,131,72,137,5,2009,2013
3668,66,121,32,221,62,2009,2014
3668,115,256,54,248,16,2009,2015
3668,7,0,0,0,0,2012,1984
3668,1,0,0,0,0,2012,1985
3668,1,1,0,0,0,2012,1986
3668,4,0,0,11,0,2012,1987
3668,1,1,0,0,0,2012,1992
3668,2,1,0,1,0,2012,1995
3668,1,0,0,0,0,2012,1997
3668,1,0,0,0,0,2012,2014
3668,1,0,0,0,0,2012,2015
3668,1,0,0,0,0,2033,1981
3668,5,0,0,0,0,2033,1983
3668,2,0,0,0,0,2033,1984
3668,1,0,0,0,0,2033,1987
3668,1,0,0,1,0,2033,1988
3668,1,0,0,0,0,2033,1992
3668,3,4,0,0,0,2056,1977
3668,1,0,0,0,0,2056,1996
3668,1,0,0,0,0,2056,2004
3668,1,23,5,20,0,2056,2005
3668,2,12,0,0,0,2056,2008
3668,3,2,1,4,0,2056,2009
3668,1,1,1,0,0,2056,2010
3668,3,1,0,4,0,2056,2011
3668,1,0,0,1,0,2057,1988
3668,1,0,0,0,0,2057,1989
3668,2,0,0,0,0,2084,1970
3668,1,0,0,0,0,2084,1972
3668,6,1,0,0,0,2084,1973
3668,16,2,0,0,0,2084,1974
3668,10,32,0,5,0,2084,1975
3668,20,26,0,5,0,2084,1976
3668,19,11,0,15,0,2084,1977
3668,28,7,0,18,0,2084,1978
3668,10,5,1,0,0,2084,1979
3668,5,3,0,0,0,2084,1980
3668,3,0,0,6,0,2084,1981
3668,3,1,0,0,0,2084,1982
3668,2,0,0,2,0,2084,1983
3668,4,13,0,9,0,2084,1984
3668,1,0,0,0,0,2084,1985
3668,2,0,0,0,0,2084,1986
3668,1,0,0,0,0,2084,1987
3668,3,2,0,0,0,2084,1988
3668,1,0,0,0,0,2084,1989
3668,5,3,0,1,0,2084,1990
3668,10,13,0,0,0,2084,1991
3668,6,6,0,2,0,2084,1992
3668,42,88,2,32,0,2084,1994
3668,29,61,0,27,0,2084,1995
3668,75,96,0,211,0,2084,1996
3668,93,225,0,47,0,2084,1997
3668,2,3,0,5,0,2084,1998
3668,1,0,0,2,0,2084,1999
3668,4,5,0,3,0,2084,2000
3668,7,13,0,5,0,2084,2001
3668,1,2,0,1,0,2084,2003
3668,1,0,0,3,0,2084,2004
3668,1,2,0,0,0,2084,2005
3668,7,7,0,34,0,2084,2006
3668,9,25,0,6,0,2084,2007
3668,8,21,2,104,0,2084,2008
3668,1,2,0,3,0,2084,2009
3668,5,0,0,0,0,2084,2010
3668,2,0,0,1,0,2084,2011
3668,16,17,7,7,0,2084,2012
3668,8,47,0,110,0,2084,2013
3668,5,1,0,2,0,2084,2014
3668,19,9,0,10,0,2084,2015
3668,1,0,0,0,0,2131,1991
3668,11,10,0,39,0,2131,1992
3668,1,1,0,0,0,2131,1994
3668,2,0,0,0,0,2131,1996
3668,1,0,0,0,0,2131,1997
3668,1,0,0,0,0,2131,2000
3668,1,0,0,39,0,2131,2009
3668,1,0,0,0,0,2131,2012
3668,1,1,0,0,0,2137,2001
3668,1,0,0,0,0,2137,2007
3668,2,0,0,0,0,2137,2013
3668,1,0,0,0,0,2137,2015
3668,2,0,0,0,0,2146,1973
3668,1,10,0,0,0,2146,1978
3668,2,0,0,34,0,2146,1979
3668,1,0,0,0,0,2146,1985
3668,4,200,0,0,0,2146,1987
3668,3,3,0,0,0,2146,1991
3668,1,2,0,0,0,2146,1992
3668,2,0,0,0,0,2146,1994
3668,1,0,0,1,0,2146,1995
3668,2,0,0,13,0,2146,1996
3668,5,45,10,100,0,2146,2003
3668,6,8,8,26,0,2146,2007
3668,1,17,0,24,0,2146,2011
3668,1,0,0,0,0,2146,2015
3668,2,2,0,6,0,2176,1978
3668,5,34,0,0,0,2176,1979
3668,2,0,0,0,0,2176,1981
3668,5,0,0,0,0,2176,1982
3668,4,5,0,2,0,2176,1983
3668,8,50,0,83,0,2176,1984
3668,5,8,0,136,0,2176,1985
3668,7,470,5,17,0,2176,1986
3668,8,468,0,164,0,2176,1987
3668,16,145,0,163,0,2176,1988
3668,63,696,0,275,0,2176,1989
3668,19,173,0,126,0,2176,1990
3668,27,232,0,128,0,2176,1991
3668,17,132,0,60,0,2176,1992
3668,3,0,0,0,0,2176,1994
3668,3,15,0,1,0,2176,1995
3668,1,0,0,1,0,2176,1999
3668,2,1,0,1,0,2176,2000
3668,1,6,0,3,0,2176,2007
3668,1,1,0,4,3,2176,2012
3668,17,36,3,69,0,2176,2013
3668,22,22,0,60,0,2176,2014
3668,7,12,0,3,0,2176,2015
3668,1,0,0,0,0,2227,1976
3668,13,70,0,96,0,2227,1979
3668,2,3,0,0,0,2227,1982
3668,3,21,1,50,0,2227,1983
3668,1,0,0,0,0,2227,1987
3668,20,46,0,227,0,2227,1988
3668,21,42,0,70,0,2227,1989
3668,8,71,0,51,0,2227,1990
3668,19,86,0,63,0,2227,1991
3668,9,56,0,49,0,2227,1992
3668,6,16,0,8,0,2227,1994
3668,9,17,0,19,0,2227,1995
3668,8,39,0,50,0,2227,1996
3668,35,16,0,10,0,2227,1997
3668,3,8,0,18,0,2227,1999
3668,3,8,0,5,0,2227,2001
3668,3,5,0,32,0,2227,2002
3668,9,18,0,51,0,2227,2003
3668,2,1,0,3,0,2227,2004
3668,8,20,0,178,0,2227,2005
3668,2,0,0,0,0,2227,2006
3668,3,10,0,5,0,2227,2007
3668,18,13,0,33,0,2227,2008
3668,10,46,9,15,0,2227,2009
3668,11,13,1,84,0,2227,2010
3668,2,0,0,0,0,2227,2011
3668,17,15,0,10,0,2227,2012
3668,17,10,0,25,0,2227,2013
3668,10,15,0,35,0,2227,2014
3668,32,58,1,150,0,2227,2015
3668,1,1,0,0,0,2237,1975
3668,2,3,0,0,0,2237,1976
3668,7,2,0,65,0,2237,1978
3668,25,27,0,33,0,2237,1979
3668,2,2,0,3,0,2237,1980
3668,1,0,0,0,0,2237,1982
3668,4,4,3,0,0,2237,1983
3668,22,24,0,41,0,2237,1984
3668,7,74,0,18,0,2237,1985
3668,1,5,0,23,0,2237,1986
3668,7,2,0,3,0,2237,1987
3668,16,21,0,80,0,2237,1988
3668,11,1,0,7,0,2237,1989
3668,2,0,0,0,0,2237,1990
3668,1,3,0,3,0,2237,1991
3668,1,0,0,0,0,2237,1994
3668,1,13,5,25,0,2237,1999
3668,18,23,0,83,0,2237,2000
3668,6,1,0,9,0,2237,2001
3668,9,6,0,22,0,2328,1985
3668,1,0,0,0,0,2328,1991
3668,8,9,0,46,0,2328,1992
3668,2,4,0,2,0,2328,1994
3668,5,6,0,7,0,2328,1996
3668,9,15,0,8,0,2328,1997
3668,8,23,6,14,0,2328,1999
3668,23,91,1,160,0,2328,2000
3668,33,172,52,59,0,2328,2001
3668,58,486,67,161,0,2328,2002
3668,15,22,0,34,1,2328,2003
3668,62,630,515,397,202,2328,2004
3668,67,199,35,232,0,2328,2005
3668,83,133,16,93,0,2328,2006
3668,90,44,7,59,0,2328,2007
3668,120,53,2,318,6,2328,2008
3668,39,20,5,135,0,2328,2009
3668,38,10,0,42,0,2328,2010
3668,46,16,3,80,13,2328,2011
3668,45,9,0,29,0,2328,2012
3668,102,3,0,86,0,2328,2013
3668,7,0,0,7,0,2328,2014
3668,44,0,0,10,0,2328,2015
3668,2,0,0,0,0,2333,1970
3668,1,0,0,0,0,2333,1971
3668,1,0,0,0,0,2333,1972
3668,1,1,1,1,0,2333,1973
3668,1,0,0,0,0,2333,1974
3668,3,3,0,2,0,2333,1975
3668,3,0,0,0,0,2333,1976
3668,5,9,6,1,0,2333,1977
3668,2,1,0,11,0,2333,1978
3668,3,3,0,0,0,2333,1979
3668,1,0,0,0,0,2333,1980
3668,1,0,0,0,0,2333,1981
3668,2,0,0,1,1,2333,1982
3668,2,0,0,0,0,2333,1983
3668,1,0,0,1,0,2333,1984
3668,4,0,0,0,0,2333,1985
3668,14,0,0,0,0,2333,1986
3668,1,0,0,0,0,2333,1987
3668,4,4,0,6,0,2333,1988
3668,5,0,0,5,0,2333,1989
3668,6,2,0,1,0,2333,1990
3668,8,0,0,0,0,2333,1991
3668,12,0,0,1,0,2333,1992
3668,3,0,0,1,0,2333,1994
3668,7,1,0,2,0,2333,1995
3668,6,0,0,0,0,2333,1996
3668,1,0,0,0,0,2333,1997
3668,1,0,0,0,0,2333,1999
3668,1,0,0,0,0,2333,2000
3668,1,0,0,3,0,2333,2001
3668,2,1,0,0,0,2333,2002
3668,3,0,0,0,0,2333,2003
3668,1,1,0,2,1,2333,2004
3668,1,0,0,0,0,2333,2008
3668,1,7,1,12,0,2333,2009
3668,1,0,0,0,0,2333,2010
3668,2,0,0,0,0,2333,2011
3668,1,0,0,0,0,2333,2014
3668,2,0,0,0,0,2333,2015
3668,10,11,0,1,0,2335,1984
3668,7,0,0,11,0,2335,1985
3668,2,0,0,0,0,2335,1986
3668,8,21,0,10,0,2335,1988
3668,1,2,0,0,0,2335,1989
3668,2,0,0,0,0,2335,1992
3668,1,0,0,0,0,2337,1980
3668,1,0,0,0,0,2350,1973
3668,2,0,0,0,0,2350,1981
3668,1,0,0,0,0,2350,1991
3668,1,0,0,0,0,2350,1994
3668,2,0,0,2,0,2350,1996
3668,1,0,0,0,0,2350,1997
3668,1,0,0,0,0,2350,2001
3668,3,0,0,0,0,2350,2003
3668,5,0,0,0,0,2350,2008
3668,1,0,0,0,0,2350,2014
3668,1,0,0,0,0,2354,1970
3668,1,0,0,0,0,2354,1974
3668,1,11,0,0,0,2354,1975
3668,5,26,0,12,0,2354,1977
3668,72,92,12,88,1,2354,1978
3668,183,169,41,61,1,2354,1979
3668,30,30,0,12,0,2354,1980
3668,37,143,2,17,3,2354,1981
3668,43,195,0,12,0,2354,1982
3668,213,1991,0,261,0,2354,1983
3668,224,2478,0,210,0,2354,1984
3668,183,1031,0,152,0,2354,1985
3668,126,296,0,70,0,2354,1986
3668,175,458,0,264,0,2354,1987
3668,46,171,0,35,0,2354,1988
3668,15,38,0,23,0,2354,1989
3668,14,23,0,8,0,2354,1990
3668,79,49,0,45,0,2354,1991
3668,27,21,0,13,0,2354,1992
3668,18,6,0,7,0,2354,1994
3668,18,6,0,26,0,2354,1995
3668,23,14,0,15,0,2354,1996
3668,7,7,0,5,0,2354,1997
3668,1,0,0,0,0,2354,1999
3668,1,2,0,1,0,2354,2000
3668,2,5,0,28,0,2354,2014
3668,1,3,0,0,0,2361,1985
3668,1,171,0,0,0,2361,1989
3668,6,8,0,2,0,2361,1991
3668,16,34,0,13,0,2361,1992
3668,6,49,0,0,0,2361,1994
3668,2,22,0,0,0,2361,1995
3668,1,2,0,8,0,2361,1996
3668,3,32,0,5,0,2361,1997
3668,2,4,0,0,0,2361,1999
3668,7,66,0,52,0,2361,2007
3668,9,6,0,6,0,2361,2008
3668,4,18,0,3,0,2361,2009
3668,3,9,3,0,0,2361,2010
3668,2,4,1,6,0,2361,2011
3668,1,1,0,0,0,2361,2012
3668,4,26,5,33,0,2361,2013
3668,5,11,2,9,1,2361,2014
3668,41,666,408,116,0,2361,2015
3668,1,0,0,0,0,2366,1980
3668,2,1,0,1,0,2366,1983
3668,2,4,0,0,0,2366,1988
3668,3,10,0,34,0,2366,1991
3668,12,135,0,130,0,2366,1992
3668,8,15,0,0,0,2366,1994
3668,1,1,0,0,0,2366,1995
3668,11,24,0,15,0,2366,1996
3668,19,107,0,51,0,2366,1997
3668,2,9,0,0,0,2366,1998
3668,13,134,0,201,0,2366,1999
3668,6,20,0,2,0,2366,2000
3668,5,3,2,3,0,2366,2001
3668,6,28,0,11,0,2366,2002
3668,7,27,0,43,0,2366,2003
3668,6,41,0,6,0,2366,2004
3668,9,19,0,36,0,2366,2005
3668,32,250,2,20,6,2366,2006
3668,54,80,16,39,0,2366,2007
3668,67,62,20,20,0,2366,2008
3668,42,316,92,16,1,2366,2009
3668,63,117,4,191,0,2366,2010
3668,174,441,15,615,2,2366,2011
3668,613,1475,158,995,28,2366,2012
3668,343,1995,448,525,8,2366,2013
3668,713,7738,1578,2257,34,2366,2014
3668,635,5350,1102,2854,4,2366,2015
3668,1,3,0,4,0,2378,1994
3668,1,0,0,1,0,2380,1974
3668,2,1,0,0,0,2380,1978
3668,1,0,0,0,0,2380,1988
3668,1,0,0,0,0,2384,1979
3668,1,0,0,0,0,2384,1981
3668,2,1,0,9,0,2384,1987
3668,2,0,0,0,0,2384,1991
3668,2,0,0,2,0,2384,1992
3668,2,0,0,0,0,2384,1994
3668,1,0,0,1,0,2384,1996
3668,1,1,0,0,0,2384,2001
3668,1,0,0,0,0,2384,2003
3668,1,0,0,0,0,2384,2006
3668,1,0,0,1,0,2384,2010
3668,3,77,0,75,0,2384,2011
3668,1,1,0,0,0,2456,1970
3668,2,0,0,2,0,2456,1974
3668,2,1,0,0,0,2456,1975
3668,3,1,0,3,0,2456,1976
3668,2,5,0,2,0,2456,1978
3668,7,6,0,42,0,2456,1979
3668,1,17,0,18,0,2456,1980
3668,4,4,0,4,0,2456,1981
3668,4,3,0,9,0,2456,1982
3668,9,10,1,26,0,2456,1983
3668,3,12,0,49,0,2456,1984
3668,2,0,0,1,0,2456,1985
3668,22,56,0,335,0,2456,1986
3668,60,183,0,1095,0,2456,1987
3668,43,134,0,258,0,2456,1988
3668,44,54,0,248,0,2456,1989
3668,87,188,0,486,0,2456,1990
3668,144,174,0,542,0,2456,1991
3668,83,152,0,390,0,2456,1992
3668,152,348,0,406,0,2456,1994
3668,665,709,12,601,4,2456,1995
3668,180,423,1,755,0,2456,1996
3668,205,439,0,515,0,2456,1997
3668,37,151,0,348,0,2456,1998
3668,38,122,0,231,0,2456,1999
3668,48,116,0,446,0,2456,2000
3668,52,108,0,265,0,2456,2001
3668,46,105,6,330,0,2456,2002
3668,29,119,4,181,1,2456,2003
3668,66,299,7,671,3,2456,2004
3668,77,149,7,293,5,2456,2005
3668,163,313,10,669,3,2456,2006
3668,258,1389,126,2343,19,2456,2007
3668,565,1181,114,1873,3,2456,2008
3668,666,1483,82,3541,4,2456,2009
3668,713,1695,88,2961,18,2456,2010
3668,1010,1653,148,2638,18,2456,2011
3668,1652,2777,748,4262,136,2456,2012
3668,2205,2867,388,5751,45,2456,2013
3668,2140,2401,519,3374,141,2456,2014
3668,1234,1606,383,1840,47,2456,2015
3668,1,0,0,0,0,2476,1972
3668,2,0,0,0,0,2476,1976
3668,4,1,0,1,0,2476,1979
3668,4,0,0,0,0,2476,1980
3668,4,1,0,2,0,2476,1981
3668,9,0,0,1,0,2476,1983
3668,2,0,0,0,0,2476,1984
3668,5,0,0,0,0,2476,1986
3668,4,1,0,0,0,2476,1987
3668,1,0,0,1,0,2476,1988
3668,2,0,0,0,0,2476,1989
3668,15,2,0,54,0,2476,1990
